BKCLASS,CB,CERT,CITY,EDEPDOM,EDEPFOR,EFFDATE,EFREPP,EINTEXP,ELNATR,EOTHINT,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ID,INSAGNT1,INSDATE,MUTUAL,NAMEFULL,NAMEHCR,NIM,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
SI,1.0,17743,SACO,19588.0,0.0,2024-11-17,0.0,27699.0,260.0,8111.0,1827-02-21,2,2,1,CONCORD,17743_20250930,DIF,1957-04-04,1,SACO & BIDDEFORD SAVINGS INSTITUTION,Unknown,21655.0,1,7,0,0,FDIC,2025-09-30,0.0,4,ME,0,0,04072
SI,1.0,17749,BATH,16911.0,0.0,2024-11-17,542.0,19524.0,719.0,2071.0,1852-04-19,2,2,1,CONCORD,17749_20250930,DIF,1957-04-18,1,BATH SAVINGS INSTITUTION,Unknown,27617.0,1,13,0,0,FDIC,2025-09-30,0.0,4,ME,0,1,04530
SI,1.0,17751,LEWISTON,21944.0,0.0,2024-11-17,0.0,26232.0,1077.0,4288.0,1870-01-01,2,2,1,CONCORD,17751_20250930,DIF,1957-04-25,0,ANDROSCOGGIN SAVINGS BANK,ANDROSCOGGIN BCORP MHC,35574.0,1,11,0,0,FDIC,2025-09-30,2710796.0,4,ME,0,1,04240
NM,1.0,17759,BALTIC,1301.0,0.0,2022-08-31,0.0,1301.0,54.0,0.0,1902-01-01,9,9,4,COLUMBUS,17759_20250930,DIF,1957-05-08,0,THE BALTIC STATE BANK,BANCORP OF BALTIC INC,3725.0,3,3,0,0,FDIC,2025-09-30,5471931.0,5,OH,1,0,43804
SI,1.0,17764,WEST WARWICK,43346.0,0.0,2025-08-19,0.0,52002.0,2377.0,8656.0,1888-01-01,2,2,1,SOUTH BOSTON,17764_20250930,DIF,1957-05-24,0,CENTREVILLE BANK,CENTREVILLE MHC,59841.0,1,20,0,0,FDIC,2025-09-30,6030120.0,4,RI,0,0,02893
NM,1.0,17767,NEW ROADS,3108.0,0.0,2022-08-31,1.0,3109.0,324.0,0.0,1957-06-29,13,13,6,BATON ROUGE,17767_20250930,DIF,1957-06-29,0,GUARANTY BANK AND TRUST COMPANY,GREAT GUARANTY BANCSHARES INC,10658.0,5,7,0,0,FDIC,2025-09-30,1083158.0,4,LA,0,0,70760
NM,1.0,17769,HAYS,4563.0,0.0,2022-08-31,6.0,4705.0,550.0,136.0,1907-08-21,11,11,10,HAYS,17769_20250930,DIF,1957-06-12,0,BANK OF HAYS,HANSTON INSURANCE AGENCY INC,8609.0,4,4,0,0,FDIC,2025-09-30,1052293.0,2,KS,0,0,67601
NM,1.0,17773,WALHALLA,748.0,0.0,2022-08-31,0.0,748.0,225.0,0.0,1957-06-17,5,5,5,COLUMBIA SC,17773_20250930,DIF,1957-06-17,0,BLUE RIDGE BANK,BLUE RIDGE FINANCIAL CORP,6441.0,1,6,0,0,FDIC,2025-09-30,3614668.0,8,SC,0,0,29691
NM,1.0,17775,PAINT ROCK,1398.0,0.0,2018-10-01,0.0,1398.0,0.0,0.0,1910-01-01,13,13,11,DALLAS,17775_20250930,DIF,1957-06-20,0,FIRST STATE BANK,PAINT ROCK BANCSHARES INC,4699.0,5,2,0,0,FDIC,2025-09-30,3938720.0,2,TX,1,0,76866
N,1.0,17782,COLORADO SPRINGS,931.0,0.0,2022-08-31,0.0,941.0,10.0,10.0,1957-07-01,13,13,10,DENVER,17782_20250930,DIF,1957-07-01,0,PIKES PEAK NATIONAL BANK,Unknown,3380.0,4,3,0,0,OCC,2025-09-30,0.0,4,CO,0,0,80904
NM,1.0,1778,LA JUNTA,705.0,0.0,2022-08-31,0.0,705.0,15.0,0.0,1893-01-16,13,13,10,DENVER,1778_20250930,DIF,1934-01-01,0,THE STATE BANK,ARK VALLEY BANKSHARES INC,4435.0,4,5,0,0,FDIC,2025-09-30,1056732.0,2,CO,0,1,81050
SB,1.0,17797,FITCHBURG,14314.0,0.0,2022-08-31,0.0,18169.0,-288.0,3855.0,1846-02-12,2,2,1,WINDSOR,17797_20250930,DIF,1989-08-09,0,ROLLSTONE BANK & TRUST,RIVER RUN BCORP MHC,9971.0,1,8,0,0,OCC,2025-09-30,4267472.0,4,MA,0,0,01420
SM,0.0,17798,BROOKLINE,178061.0,0.0,2025-09-02,10333.0,221196.0,100514.0,32802.0,1871-01-01,2,2,1,SOUTH BOSTON,17798_20250930,DIF,1957-09-03,0,BEACON BANK AND TRUST,BEACON FINANCIAL CORP,312816.0,1,151,0,0,FED,2025-09-30,2333663.0,4,MA,0,0,02445
NM,1.0,1779,OURAY,2149.0,0.0,2022-08-31,0.0,2149.0,74.0,0.0,1913-08-20,13,13,10,DENVER,1779_20250930,DIF,1934-01-01,0,THE CITIZENS STATE BANK OF OURAY,CSBO HOLDINGS INC ESOP,5622.0,4,7,0,0,FDIC,2025-09-30,4933302.0,4,CO,0,1,81427
NM,1.0,17809,CORVALLIS,2675.0,0.0,2022-08-31,237.0,2912.0,272.0,0.0,1957-10-05,14,14,12,PORTLAND,17809_20250930,DIF,1957-10-05,0,CITIZENS BANK,CITIZENS BCORP,19868.0,4,15,0,0,FDIC,2025-09-30,2519038.0,2,OR,0,0,97333
NM,1.0,1780,CALHAN,4294.0,0.0,2022-08-31,0.0,5840.0,0.0,1546.0,1916-08-16,13,13,10,DENVER,1780_20250930,DIF,1934-01-01,0,FARMERS STATE BANK OF CALHAN,PIEPER BCORP INC,8423.0,4,4,0,0,FDIC,2025-09-30,1055119.0,8,CO,1,0,80808
N,1.0,17811,PORT LAVACA,3088.0,0.0,2022-08-31,0.0,4176.0,-8.0,1088.0,1957-11-13,13,13,11,HOUSTON,17811_20250930,DIF,1957-11-13,0,FIRST NATIONAL BANK IN PORT LAVACA,Unknown,8073.0,5,4,0,0,OCC,2025-09-30,0.0,8,TX,0,1,77979
NM,1.0,17813,HAZELTON,725.0,0.0,2024-06-30,0.0,725.0,0.0,0.0,1903-08-22,11,11,9,FARGO,17813_20250930,DIF,1957-12-01,0,BANK OF HAZELTON,Unknown,1820.0,3,1,0,0,FDIC,2025-09-30,0.0,2,ND,1,0,58544
NM,1.0,1781,SHANNON,1994.0,0.0,2022-08-31,79.0,2073.0,0.0,0.0,1930-01-14,9,9,7,PRINCETON,1781_20250930,DIF,1934-01-01,0,FIRST STATE BANK SHANNON-POLO,SHANNON BCORP INC,3950.0,3,3,0,0,FDIC,2025-09-30,1209985.0,2,IL,1,1,61078
NM,1.0,17825,BOELUS,350.0,0.0,2024-06-30,0.0,350.0,0.0,0.0,1900-01-01,11,11,10,GRAND ISLAND,17825_20250930,DIF,1958-01-01,0,BOELUS STATE BANK,Unknown,526.0,4,1,0,0,FDIC,2025-09-30,0.0,2,NE,0,0,68820
NM,1.0,17830,CHARLESTON,2160.0,0.0,2022-08-31,0.0,2160.0,100.0,0.0,1958-01-20,11,11,8,ST. LOUIS,17830_20250930,DIF,1958-02-04,0,CITIZENS' BANK OF CHARLESTON,CITIZENS BCORP INC,6219.0,4,2,0,0,FDIC,2025-09-30,2688596.0,2,MO,0,0,63834
SM,1.0,17832,WAMEGO,3648.0,0.0,2022-08-31,0.0,4197.0,0.0,549.0,1913-03-03,11,11,10,KANSAS CITY,17832_20250930,DIF,1958-01-23,0,KAW VALLEY STATE BANK AND TRUST COMPANY,KAW VALLEY BANCSHARES INC,6401.0,4,3,0,0,FED,2025-09-30,1357103.0,2,KS,1,1,66547
SB,0.0,17838,WILMINGTON,213565.0,0.0,2022-01-01,2.0,216090.0,32582.0,2523.0,1832-02-18,2,2,3,CLAYMONT,17838_20250930,DIF,1958-02-06,0,"WILMINGTON SAVINGS FUND SOCIETY, FSB",WSFS FINANCIAL CORP,546359.0,1,96,0,0,OCC,2025-09-30,3844269.0,4,DE,0,1,19801
NM,1.0,17841,KAPLAN,892.0,0.0,2022-08-31,0.0,892.0,135.0,0.0,1958-03-08,13,13,6,BATON ROUGE,17841_20250930,DIF,1958-03-08,0,VERMILION BANK & TRUST COMPANY,VERMILION BANCSHARES CORP,4589.0,5,3,0,0,FDIC,2025-09-30,1141898.0,8,LA,1,0,70548
NM,1.0,17842,LONGVIEW,60219.0,0.0,2022-08-31,0.0,60988.0,829.0,769.0,1958-03-04,13,13,11,DALLAS,17842_20250930,DIF,1958-03-04,0,TEXAS BANK AND TRUST COMPANY,RJ POPE MANAGEMENT GP LLC,100605.0,5,22,0,0,FDIC,2025-09-30,5842250.0,4,TX,0,1,75601
NM,1.0,17863,AUSTIN,3159.0,0.0,2024-06-30,1294.0,6640.0,0.0,2187.0,1958-05-01,11,11,9,MINNEAPOLIS,17863_20250930,DIF,1958-05-01,0,STERLING STATE BANK,STERLING FINANCIAL GROUP INC,10092.0,3,6,0,0,FDIC,2025-09-30,1123410.0,4,MN,1,0,55912
NM,1.0,1786,OGDEN,8727.0,0.0,2023-08-28,26.0,8875.0,1155.0,122.0,1899-09-01,9,9,7,CHAMPAIGN,1786_20250930,DIF,1934-01-01,0,LONGVIEW BANK,LONGVIEW CAPITAL CORP,18954.0,3,13,0,0,FDIC,2025-09-30,1204618.0,2,IL,0,1,61859
NM,0.0,17870,CAMBRIDGE,105211.0,0.0,2024-11-17,161.0,122551.0,4770.0,17179.0,1834-04-02,2,2,1,NORTH BOSTON,17870_20250930,DIF,1958-07-02,0,CAMBRIDGE SAVINGS BANK,CAMBRIDGE FINANCIAL GROUP INC,133720.0,1,21,0,0,FDIC,2025-09-30,2687795.0,4,MA,0,1,02138
N,1.0,17872,CORTEZ,1690.0,0.0,2022-08-31,0.0,1898.0,70.0,208.0,1958-05-31,13,13,10,DENVER,17872_20250930,DIF,1958-05-31,0,"FIRST NATIONAL BANK, CORTEZ",Unknown,4137.0,4,1,0,0,OCC,2025-09-30,0.0,4,CO,0,0,81321
NM,1.0,17878,NEW ORLEANS,697.0,0.0,2022-08-31,0.0,697.0,66.0,0.0,1958-07-01,13,13,6,BATON ROUGE,17878_20250930,DIF,1958-07-01,0,BANK OF LOUISIANA,BOL BANCSHARES INC,3334.0,5,4,0,0,FDIC,2025-09-30,1247594.0,4,LA,0,0,70130
NM,1.0,17881,ALAMO,4808.0,0.0,2023-09-06,1.0,5287.0,228.0,478.0,1958-07-12,13,13,11,HOUSTON,17881_20250930,DIF,1958-07-12,0,FREEDOM BANK,AOB VENTURES INC,7807.0,5,5,0,0,FDIC,2025-09-30,5164439.0,4,TX,1,0,78516
SI,1.0,17897,AUGUSTA,21151.0,0.0,2024-11-17,0.0,26636.0,347.0,5485.0,1870-03-19,2,2,1,CONCORD,17897_20250930,DIF,1958-08-14,0,KENNEBEC SAVINGS BANK,KENNEBEC SAVINGS MHC,36545.0,1,8,0,0,FDIC,2025-09-30,4657121.0,4,ME,0,1,04330
NM,1.0,178,WOODLAND,889.0,0.0,2022-08-31,0.0,1017.0,0.0,128.0,1907-11-25,5,5,6,ATLANTA,178_20250930,DIF,1934-01-01,0,TALBOT STATE BANK,TSB BCORP INC,1281.0,5,2,0,0,FDIC,2025-09-30,1249020.0,5,GA,1,0,31836
SM,1.0,17903,MAQUOKETA,5147.0,0.0,2024-06-30,374.0,5799.0,135.0,278.0,1958-09-02,11,11,7,CEDAR RAPIDS,17903_20250930,DIF,1958-09-02,0,MAQUOKETA STATE BANK,OHNWARD BANCSHARES INC,9277.0,4,4,0,0,FED,2025-09-30,1200311.0,2,IA,0,1,52060
NM,1.0,17906,OPELOUSAS,1738.0,0.0,2023-03-16,28.0,2062.0,134.0,296.0,1958-09-22,13,13,6,BATON ROUGE,17906_20250930,DIF,1958-09-22,0,AMERICAN BANK & TRUST COMPANY,AMERICAN BCORP INC,7443.0,5,9,0,0,FDIC,2025-09-30,1085349.0,4,LA,1,1,70570
NM,1.0,17910,DUBLIN,19594.0,0.0,2022-08-31,0.0,19594.0,2239.0,0.0,1954-11-29,5,5,6,ALBANY GA,17910_20250930,DIF,1958-10-02,0,MORRIS BANK,MORRIS STATE BANCSHARES INC,49430.0,5,9,0,0,FDIC,2025-09-30,1417212.0,4,GA,0,0,31021
N,1.0,17913,FORT STOCKTON,995.0,0.0,2022-08-31,0.0,1045.0,235.0,50.0,1958-10-01,13,13,11,LUBBOCK,17913_20250930,DIF,1958-10-01,0,FIRST NATIONAL BANK OF FORT STOCKTON,FNB HOLDING CO,4818.0,5,2,0,0,OCC,2025-09-30,3668223.0,4,TX,1,1,79735
NM,1.0,17922,STRASBURG,1421.0,0.0,2024-06-30,0.0,1421.0,0.0,0.0,1958-11-12,11,11,9,FARGO,17922_20250930,DIF,1958-11-12,0,STRASBURG STATE BANK,STRASBURG BANSHARES INC,2210.0,3,1,0,0,FDIC,2025-09-30,1125692.0,2,ND,0,0,58573
NM,1.0,17927,LEON,2603.0,0.0,2022-08-31,1.0,3396.0,87.0,792.0,1902-05-01,11,11,10,WICHITA,17927_20250930,DIF,1958-11-12,0,VINTAGE BANK KANSAS,VINTAGE BCORP INC,7646.0,4,12,0,0,FDIC,2025-09-30,4399337.0,2,KS,1,0,67074
NM,1.0,17933,INDEPENDENCE,9667.0,0.0,2022-08-31,574.0,11033.0,1350.0,792.0,1958-09-08,11,11,10,KANSAS CITY,17933_20250930,DIF,1958-11-20,0,BLUE RIDGE BANK AND TRUST CO.,BLUE RIDGE BANCSHARES INC,22047.0,4,8,0,0,FDIC,2025-09-30,1891317.0,4,MO,0,1,64057
NM,1.0,17937,FRANKLIN,12484.0,0.0,2022-08-31,1.0,12879.0,1049.0,394.0,1958-12-01,9,9,8,LOUISVILLE,17937_20250930,DIF,1958-12-01,0,FRANKLIN BANK & TRUST COMPANY,FRANKLIN BCORP INC,20313.0,3,5,0,0,FDIC,2025-09-30,1098152.0,4,KY,0,1,42134
SI,0.0,17943,MIDDLETOWN,98098.0,0.0,2025-04-30,0.0,104436.0,25733.0,6338.0,1825-05-15,2,2,1,WINDSOR,17943_20250930,DIF,1959-01-02,0,LIBERTY BANK,LIBERTY FINANCIAL CORP,202062.0,1,54,0,0,FDIC,2025-09-30,6005472.0,4,CT,0,1,06457
NM,1.0,17950,CLUTE,5494.0,0.0,2022-08-31,0.0,5507.0,993.0,13.0,1958-10-16,13,13,11,HOUSTON,17950_20250930,DIF,1959-01-02,0,FIRST STATE BANK,FSB BANCSHARES INC,12578.0,5,3,0,0,FDIC,2025-09-30,2344650.0,4,TX,1,0,77531
SI,1.0,17951,FRANKLIN,10660.0,0.0,2024-11-17,0.0,12559.0,640.0,1899.0,1869-06-30,2,2,1,CONCORD,17951_20250930,DIF,1959-01-02,0,FRANKLIN SAVINGS BANK,FRANKLIN BCORP MHC,17860.0,1,9,0,0,FDIC,2025-09-30,4459848.0,4,NH,0,0,03235
NM,1.0,17959,DOLORES,2977.0,0.0,2022-08-31,0.0,3343.0,200.0,366.0,1959-01-05,13,13,10,DENVER,17959_20250930,DIF,1959-01-05,0,THE DOLORES STATE BANK,Unknown,13345.0,4,4,0,0,FDIC,2025-09-30,0.0,4,CO,0,0,81323
SI,1.0,17960,CONCORD,16171.0,0.0,2024-11-17,1682.0,19627.0,1396.0,1774.0,1867-01-01,2,2,1,CONCORD,17960_20250930,DIF,1959-01-22,0,MERRIMACK COUNTY SAVINGS BANK,NEW HAMPSHIRE MUTUAL BCORP,28955.0,1,9,0,0,FDIC,2025-09-30,4436559.0,4,NH,0,1,03301
NM,1.0,17964,CEDAR CITY,35224.0,0.0,2022-08-31,0.0,39097.0,1784.0,3873.0,1957-11-25,14,14,12,SALT LAKE CITY,17964_20250930,DIF,1959-02-02,0,STATE BANK OF SOUTHERN UTAH,SOUTHERN UTAH BCORP,67751.0,4,17,0,0,FDIC,2025-09-30,2169871.0,4,UT,0,0,84721
NM,1.0,17975,OZARK,905.0,0.0,2022-12-15,0.0,968.0,30.0,63.0,1959-04-02,5,5,6,MONTGOMERY,17975_20250930,DIF,1959-04-02,0,THE COMMERCIAL BANK OF OZARK,COMMERCIAL BANCSHARES OZARK,2455.0,5,2,0,0,FDIC,2025-09-30,2581718.0,4,AL,1,0,36360
NM,1.0,17979,CASTROVILLE,3498.0,0.0,2019-02-26,5.0,3614.0,105.0,111.0,1959-04-02,13,13,11,AUSTIN,17979_20250930,DIF,1959-04-02,0,CASTROVILLE STATE BANK,Unknown,6430.0,5,2,0,0,FDIC,2025-09-30,0.0,8,TX,0,0,78009
NM,1.0,17982,WALTON,103.0,0.0,2024-10-25,0.0,103.0,5.0,0.0,1907-05-27,11,11,10,WICHITA,17982_20250930,DIF,1959-04-09,0,THE WALTON STATE BANK,WSB FINANCIAL INC,362.0,4,1,0,0,FDIC,2025-09-30,5787744.0,2,KS,0,0,67151
NM,1.0,17985,HONOLULU,187999.0,24850.0,2023-11-18,0.0,221024.0,19500.0,8175.0,1858-01-01,14,14,12,SAN FRANCISCO,17985_20250930,DIF,1959-04-13,0,FIRST HAWAIIAN BANK,FIRST HAWAIIAN INC,493421.0,4,45,4,0,FDIC,2025-09-30,1025608.0,4,HI,0,1,96813
NM,1.0,17993,MARENGO,1994.0,0.0,2024-06-30,0.0,2326.0,65.0,332.0,1935-04-27,11,11,7,CEDAR RAPIDS,17993_20250930,DIF,1959-04-30,0,KEYSTONE SAVINGS BANK,KEYSTONE COMMUNITY BCORP,4660.0,4,5,0,0,FDIC,2025-09-30,1131367.0,4,IA,1,1,52301
NM,1.0,17995,GREELEY,595.0,0.0,2022-08-31,0.0,595.0,0.0,0.0,1888-01-01,11,11,10,KANSAS CITY,17995_20250930,DIF,1959-05-04,0,BANK OF GREELEY,GREELEY BANCSHARES INC,1177.0,4,1,0,0,FDIC,2025-09-30,1472006.0,2,KS,1,0,66033
SM,1.0,18012,LACONIA,33126.0,0.0,2024-11-17,768.0,33895.0,993.0,1.0,1831-07-02,2,2,1,CONCORD,18012_20250930,DIF,1959-07-02,0,BANK OF NEW HAMPSHIRE,BNH FINANCIAL,55756.0,1,24,0,0,FED,2025-09-30,2545831.0,4,NH,0,1,03246
SM,1.0,18013,LEBANON,36000.0,0.0,2024-11-17,54.0,36957.0,1084.0,903.0,1899-01-01,2,2,1,CONCORD,18013_20250930,DIF,1959-07-02,0,MASCOMA BANK,MASCOMA MUTUAL FINL SERVICES,60068.0,1,26,0,0,FED,2025-09-30,3846106.0,4,NH,0,1,03766
NM,1.0,18019,GARNETT,4005.0,0.0,2022-08-31,0.0,4176.0,175.0,171.0,1899-01-01,11,11,10,KANSAS CITY,18019_20250930,DIF,1959-06-04,0,PATRIOTS BANK,GARNETT BANCSHARES INC,8420.0,4,6,0,0,FDIC,2025-09-30,1057896.0,4,KS,1,0,66032
SI,1.0,18028,NEWPORT,3062.0,0.0,2024-11-17,0.0,3447.0,459.0,385.0,1895-01-01,2,2,1,CONCORD,18028_20250930,DIF,1959-07-02,0,SUGAR RIVER BANK,SUGAR RIVER BCORP MHC,9826.0,1,6,0,0,FDIC,2025-09-30,4191399.0,5,NH,0,0,03773
SI,1.0,18030,WALPOLE,6594.0,0.0,2024-11-17,0.0,6594.0,430.0,0.0,1875-07-21,2,2,1,CONCORD,18030_20250930,DIF,1959-07-02,0,SAVINGS BANK OF WALPOLE,NEW HAMPSHIRE MUTUAL BCORP,21691.0,1,7,0,0,FDIC,2025-09-30,4436559.0,4,NH,0,0,03608
NM,1.0,18033,EMINENCE,1880.0,0.0,2016-04-09,0.0,1880.0,260.0,0.0,1959-06-29,11,11,8,SPRINGFIELD MO,18033_20250930,DIF,1959-06-29,0,SECURITY BANK OF THE OZARKS,EMINENCE BANKSHARES INC,5097.0,4,5,0,0,FDIC,2025-09-30,1140613.0,4,MO,1,0,65466
SI,1.0,18038,CLAREMONT,6059.0,0.0,2024-11-17,0.0,8010.0,0.0,1951.0,1907-04-15,2,2,1,CONCORD,18038_20250930,DIF,1959-07-02,1,CLAREMONT SAVINGS BANK,Unknown,11966.0,1,5,0,0,FDIC,2025-09-30,0.0,5,NH,0,0,03743
SM,0.0,18053,HONOLULU,235070.0,13688.0,2024-07-09,1953.0,268364.0,9000.0,17653.0,1897-01-01,14,14,12,SAN FRANCISCO,18053_20250930,DIF,1959-07-10,0,BANK OF HAWAII,BANK OF HAWAII CORP,392143.0,4,47,3,0,FED,2025-09-30,1025309.0,5,HI,0,1,96813
NM,1.0,18059,AMMON,24424.0,0.0,2022-08-31,0.0,26335.0,876.0,1911.0,1959-08-01,14,14,12,SALT LAKE CITY,18059_20250930,DIF,1959-08-01,0,THE BANK OF COMMERCE,Unknown,72561.0,4,17,0,0,FDIC,2025-09-30,0.0,4,ID,0,1,83406
NM,1.0,18063,WAYNOKA,3164.0,0.0,2022-08-31,0.0,3164.0,67.0,0.0,1959-07-20,13,13,10,OKLAHOMA CITY,18063_20250930,DIF,1959-07-20,0,COREBANK,Unknown,3715.0,5,2,0,0,FDIC,2025-09-30,0.0,4,OK,0,0,73860
NM,1.0,18071,WATKINS,1067.0,0.0,2024-06-30,0.0,1067.0,0.0,0.0,1892-01-01,11,11,7,CEDAR RAPIDS,18071_20250930,DIF,1959-09-01,0,THE WATKINS SAVINGS BANK,Unknown,1045.0,4,1,0,0,FDIC,2025-09-30,0.0,2,IA,0,1,52354
NM,1.0,1808,PEORIA,4057.0,0.0,2022-08-31,0.0,4057.0,465.0,0.0,1898-01-01,9,9,7,PRINCETON,1808_20250930,DIF,1934-01-01,0,BETTER BANKS,BACKLUND INV EMPLOYEE STK OWNERSHIP PLAN,10756.0,3,10,0,0,FDIC,2025-09-30,5986136.0,8,IL,1,0,61615
NM,1.0,18094,MARQUETTE,368.0,0.0,2022-08-31,0.0,368.0,-10.0,0.0,1906-07-26,11,11,10,WICHITA,18094_20250930,DIF,1959-10-15,0,MARQUETTE FARMERS STATE BANK OF MARQUETTE,Unknown,637.0,4,1,0,0,FDIC,2025-09-30,0.0,2,KS,0,0,67464
NM,1.0,18100,TOPEKA,9929.0,0.0,2022-08-31,348.0,11897.0,1440.0,1620.0,1959-11-30,11,11,10,KANSAS CITY,18100_20250930,DIF,1959-11-30,0,COREFIRST BANK & TRUST,COMMERCE B&T HOLDING EMPLOYEE STK OWNERSHIP PLAN,29687.0,4,13,0,0,FDIC,2025-09-30,2883298.0,4,KS,1,1,66611
NM,1.0,18101,BUCKLIN,341.0,0.0,2022-08-31,0.0,341.0,0.0,0.0,1909-01-01,11,11,10,HAYS,18101_20250930,DIF,1959-10-15,0,"THE FARMERS STATE BANK OF BUCKLIN, KANSAS",Unknown,1647.0,4,1,0,0,FDIC,2025-09-30,0.0,2,KS,0,0,67834
NM,1.0,18109,DE SOTO,2464.0,0.0,2022-08-31,0.0,3693.0,210.0,1229.0,1909-03-13,11,11,10,KANSAS CITY,18109_20250930,DIF,1959-11-16,0,TRICENTURY BANK,ASTRA FINANCIAL CORP,5412.0,4,3,0,0,FDIC,2025-09-30,2723862.0,4,KS,0,0,66018
NM,1.0,18118,PLAINS,5514.0,0.0,2023-08-29,0.0,6070.0,768.0,556.0,1906-01-01,11,11,10,WICHITA,18118_20250930,DIF,1959-11-25,0,BANK OF THE PLAINS,PLAINS BANCSHARES INC,12603.0,4,9,0,0,FDIC,2025-09-30,4552981.0,4,KS,0,0,67869
NM,1.0,18120,WESTPHALIA,2421.0,0.0,2022-08-31,0.0,2421.0,0.0,0.0,1908-01-01,11,11,10,KANSAS CITY,18120_20250930,DIF,1959-11-30,0,"THE FARMERS STATE BANK OF ALICEVILLE, KANSAS",Unknown,5406.0,4,3,0,0,FDIC,2025-09-30,0.0,2,KS,0,0,66093
SM,1.0,18129,MIDDLETOWN,36851.0,0.0,2024-11-17,0.0,45842.0,5800.0,8991.0,1819-01-01,2,2,1,SOUTH BOSTON,18129_20250930,DIF,1960-01-02,0,BANKNEWPORT,OCEANPOINT FINL PARTNERS MHC,67846.0,1,20,0,0,FED,2025-09-30,3297481.0,4,RI,0,1,02842
N,1.0,18136,WAUCHULA,785.0,0.0,2022-08-31,76.0,861.0,0.0,0.0,1960-01-12,5,5,6,TAMPA,18136_20250930,DIF,1960-01-12,0,FIRST NATIONAL BANK OF WAUCHULA,FIRST HARDEE HOLDING CORP,3171.0,5,1,0,0,OCC,2025-09-30,2376558.0,8,FL,1,0,33873
NM,1.0,18143,WATKINSVILLE,6726.0,0.0,2023-07-31,0.0,7309.0,1271.0,583.0,1960-02-01,5,5,6,ATLANTA,18143_20250930,DIF,1960-02-01,0,OCONEE STATE BANK,OCONEE FINANCIAL CORP,20234.0,5,7,0,0,FDIC,2025-09-30,2729499.0,4,GA,0,0,30677
NM,1.0,18145,EAGLE BUTTE,333.0,0.0,2024-06-30,0.0,333.0,225.0,0.0,1960-02-01,11,11,9,SIOUX FALLS,18145_20250930,DIF,1960-02-01,0,STATE BANK OF EAGLE BUTTE,Unknown,3477.0,4,1,0,0,FDIC,2025-09-30,0.0,2,SD,0,0,57625
NM,1.0,18155,BRIDGE CITY,1602.0,0.0,2022-08-31,18.0,2514.0,10.0,894.0,1960-02-27,13,13,11,HOUSTON,18155_20250930,DIF,1960-02-27,0,BRIDGE CITY STATE BANK,ODOM AMTEX HOLDINGS TRUST THE,6038.0,5,3,0,0,FDIC,2025-09-30,5679326.0,4,TX,0,0,77611
NM,1.0,18164,JORDAN,1077.0,0.0,2022-08-31,0.0,1077.0,0.0,0.0,1960-03-14,14,14,9,BILLINGS,18164_20250930,DIF,1960-03-14,0,GARFIELD COUNTY BANK,GARFIELD COUNTY BANCSHARES INC,2745.0,4,2,0,0,FDIC,2025-09-30,1842551.0,2,MT,0,0,59337
NM,1.0,18165,MAPLE HILL,1271.0,0.0,2022-08-31,15.0,1662.0,75.0,376.0,1906-01-01,11,11,10,WICHITA,18165_20250930,DIF,1960-03-08,0,THE STOCKGROWERS STATE BANK,MAPLE HILL BANCSHARES INC,3586.0,4,4,0,0,FDIC,2025-09-30,1064410.0,8,KS,1,0,66507
NM,1.0,18171,O'FALLON,6010.0,0.0,2022-08-31,0.0,6010.0,353.0,0.0,1960-03-28,9,9,8,MOUNT VERNON,18171_20250930,DIF,1960-03-28,0,BANK OF O'FALLON,SECURITY FIRST BANCSHARES INC,8414.0,3,2,0,0,FDIC,2025-09-30,3176661.0,4,IL,1,1,62269
N,1.0,18185,CORSICANA,19081.0,0.0,2025-06-06,0.0,20816.0,910.0,1735.0,1934-01-01,13,13,11,DALLAS,18185_20250930,DIF,1960-04-29,0,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,COMMUNITY BK HOLDINGS TX INC,47593.0,5,19,0,0,OCC,2025-09-30,1104017.0,4,TX,0,1,75110
SI,1.0,18190,DANBURY,24545.0,0.0,2022-08-31,10611.0,36713.0,1275.0,1557.0,1866-07-01,2,2,2,WINDSOR,18190_20250930,DIF,1960-07-01,0,UNION SAVINGS BANK,USB BCORP INC,63343.0,1,26,0,0,FDIC,2025-09-30,5301421.0,4,CT,0,1,06810
SI,1.0,18194,GUILFORD,16736.0,0.0,2025-07-01,0.0,17030.0,1190.0,294.0,1875-12-06,2,2,1,WINDSOR,18194_20250930,DIF,1960-07-01,0,ASCEND BANK,ASCEND MUTUAL HOLDING,26287.0,1,13,0,0,FDIC,2025-09-30,5419700.0,4,CT,0,0,06437
SI,0.0,18198,NAUGATUCK,23739.0,0.0,2025-04-28,1.0,25484.0,4326.0,1744.0,1870-01-01,2,2,1,WINDSOR,18198_20250930,DIF,1960-07-01,0,ION BANK,ION FINANCIAL MHC INC,69653.0,1,37,0,0,FDIC,2025-09-30,3912766.0,4,CT,0,1,06770
