AOA,ASSET,AVMMLF,AVPPPPLG,BKCLASS,BKPREM,CB,CERT,CHBAL,CHBALI,CHBALNI,CHCIC,CHCOIN,CHFRB,CHITEM,CHNUS,CHUS,CITY,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,FREPO,ID,INSAGNT1,INSDATE,INTAN,INTANGW,INTANMSR,INTANOTH,LNAG,LNAG1,LNAG1N,LNAG2,LNAG2N,LNAG3,LNAG3N,LNAG4,LNAG4N,LNAGFOR,LNATRES,LNAUTO,LNCI,LNCI1,LNCI1N,LNCI2,LNCI2N,LNCI3,LNCI3N,LNCI4,LNCI4N,LNCIFOR,LNCINUSF,LNCOMRE,LNCON,LNCONFOR,LNCONOTH,LNCONRP,LNCONTRA,LNCRCD,LNDEPAOBK,LNDEPCBF,LNDEPFCF,LNDEPUSF,LNEXAMT,LNFG,LNFGFOR,LNLSFOR,LNLSGR,LNLSGRF,LNLSGRS,LNLSNET,LNLSSALE,LNMUNI,LNMUNIF,LNOT1T3,LNOT3LES,LNOT3T12,LNOT3T5,LNOT5T15,LNOTCI,LNOTHERF,LNOTOV15,LNPLEDGE,LNRE,LNREAG,LNREAG1,LNREAG1N,LNREAG2,LNREAG2N,LNREAG3,LNREAG3N,LNREAG4,LNREAG4N,LNRECNFM,LNRECNOT,LNRECONS,LNREDOM,LNREFOR,LNRELOC,LNREMULT,LNRENR1,LNRENR1N,LNRENR2,LNRENR2N,LNRENR3,LNRENR3N,LNRENR4,LNRENR4N,LNRENRES,LNRENROT,LNRENROW,LNRENUS,LNRERES,LNRERSF1,LNRERSF2,LNRERSFM,LNRS1T3,LNRS3LES,LNRS3T12,LNRS3T5,LNRS5T15,LNRSOV15,LNSOTHER,LS,LSFOR,MMLFBAL,MUTUAL,NAMEFULL,NAMEHCR,NARSLNFM,NARSLNLS,NARSLNLT,OCCDIST,OFFDOM,OFFOA,ORE,OREAG,ORECONS,OREINV,OREMULT,ORENRES,OREOTH,OREOTHF,ORERES,P3RSLNFM,P3RSLNLS,P3RSLNLT,P9RSLNFM,P9RSLNLS,P9RSLNLT,PARCERT,PPPLF1LS,PPPLFOV1,PPPLNBAL,PPPLNNUM,PPPLNPLG,RB2LNRES,REGAGNT,REPDTE,RSLNLS,RSLNLTOT,RSLNREFM,RSSDHCR,SC,SC1LES,SCABS,SCAF,SCASPNSUM,SCCMOG,SCCMOS,SCCMOT,SCCMPT,SCCOL,SCCPTG,SCDOMO,SCEQ,SCEQFV,SCEQNFT,SCFMN,SCFORD,SCGNM,SCGTY,SCHA,SCHTMRES,SCMTGBK,SCMUNI,SCNM1T3,SCNM3LES,SCNM3T12,SCNM3T5,SCNM5T15,SCNMOV15,SCO3YLES,SCODOT,SCODPC,SCODPI,SCOOV3Y,SCPLEDGE,SCPT3LES,SCPT3T12,SCPT3T5,SCPT5T15,SCPTOV15,SCRDEBT,SCRMBPI,SCSFP,SCSNHAA,SCSNHAF,SCTATFR,SCUS,SCUSO,SCUST,SPECGRP,STALP,SUBCHAPS,TRADE,TRLREVAL,TRREVALSUM,TRUST,UNINCFOR,ZIP
18386,486115,0.0,0.0,SM,4305.0,1.0,1095,81354,69082.0,12272.0,4503.0,4453.0,47348.0,50.0,92.0,29412.0,SAULT SAINTE MAR,2022-10-09,1902-12-02,9,9,9,DETROIT,0,1095_20250930,DIF,1934-01-01,527.0,0.0,527.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3909.0,11307.0,31699,6112.0,217.0,4732.0,46.0,5764.0,40.0,16608.0,303.0,0.0,0.0,0.0,24862.0,0.0,13074.0,158.0,472,323.0,0,0.0,0.0,0.0,3613.0,0.0,0.0,0.0,282184,0.0,282656,278275,680.0,2123.0,0.0,57216.0,50975.0,27391.0,34780.0,21106.0,6213.0,0.0,18119.0,0.0,219874,1376,103.0,3.0,278.0,2.0,995.0,3.0,1376.0,8.0,18925.0,6227.0,25152,219874,0.0,12022,179,5761.0,124.0,16129.0,124.0,43981.0,111.0,65871.0,359.0,107309,39811.0,67498.0,0.0,85858,19532.0,903.0,72933.0,863.0,3004.0,6196.0,899.0,25754.0,36219.0,4090,0,0.0,0.0,0,CENTRAL SAVINGS BANK,CENTRAL BANK CORP,0.0,0.0,0.0,3,9,0,59.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3980.0,FED,2025-09-30,1156.0,1156.0,0.0,1246805.0,103209,4970.0,9299,102195,15831,0.0,2000,2000.0,0.0,39438.0,0.0,16265.0,0.0,1014,1014,3663.0,0.0,0.0,3663.0,0,0.0,45101.0,26998.0,15290.0,15153.0,470.0,19849.0,5934.0,398.0,2515.0,2597,0,0.0,38922.0,52339,0.0,0.0,0.0,3122.0,541.0,102194.0,0,2369.0,0,0,0.0,58932,58932,0,4,MI,0,0,0.0,0,0,0.0,49783
3399,91405,0.0,0.0,NM,336.0,1.0,10960,5752,4829.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,JANESVILLE,2022-08-31,1898-01-01,11,11,9,MANKATO,0,10960_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,11026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,2285.0,4252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.0,0.0,367.0,3.0,0,0.0,0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,69691,0.0,69691,68929,0.0,329.0,0.0,12027.0,1903.0,13167.0,17376.0,6304.0,631.0,0.0,1053.0,17176.0,51128,24218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,471.0,586,51128,0.0,2187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520,4593.0,927.0,0.0,20804,0.0,758.0,17859.0,5613.0,335.0,1821.0,6292.0,2001.0,1797.0,13,289,0.0,0.0,0,JANESVILLE STATE BANK,JANESVILLE HOLDING CO,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,1124284.0,12989,1024.0,0,12989,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4355.0,0.0,0.0,4355.0,0,0.0,4355.0,3842.0,4244.0,497.0,528.0,1374.0,1991.0,0.0,0.0,0,0,0.0,0.0,11673,0.0,0.0,0.0,4355.0,0.0,12989.0,0,0.0,0,0,0.0,9147,4355,4792,2,MN,1,0,0.0,0,0,0.0,56048
10758,250117,0.0,0.0,SM,3335.0,1.0,10962,40198,36707.0,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,GRAND RAPIDS,2024-06-30,1914-06-15,11,11,9,FARGO,0,10962_20250930,DIF,1934-01-01,388.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4066.0,2721.0,23852,3239.0,127.0,2766.0,36.0,2039.0,20.0,8044.0,183.0,0.0,0.0,0.0,11215.0,0.0,3718.0,3799.0,0,977.0,0,0.0,0.0,0.0,2426.0,0.0,0.0,0.0,152487,0.0,152487,148421,140.0,188.0,0.0,52434.0,14814.0,26185.0,32590.0,6447.0,192.0,0.0,0.0,31364.0,117228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,16147.0,19047,117228,0.0,239,10900,870.0,19.0,5440.0,40.0,12198.0,43.0,18508.0,102.0,65971,20488.0,45483.0,0.0,21310,0.0,4249.0,16822.0,5554.0,1759.0,410.0,8214.0,0.0,858.0,4,0,0.0,0.0,0,GRAND RAPIDS STATE BANK,WILCOX BANCSHARES INC,0.0,0.0,0.0,3,2,0,1700.0,0.0,0.0,0.0,1700.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FED,2025-09-30,0.0,0.0,0.0,1125245.0,45317,11011.0,0,45317,10797,0.0,0,0.0,0.0,3940.0,0.0,1469.0,0.0,0,0,8027.0,0.0,421.0,8448.0,0,0.0,12388.0,11607.0,8849.0,4139.0,7856.0,6434.0,5450.0,202.0,1949.0,1469,0,0.0,1991.0,34822,4.0,12.0,397.0,6373.0,1361.0,45318.0,0,0.0,0,0,0.0,32241,23185,9056,4,MN,1,0,0.0,0,0,0.0,55744
2383,145358,0.0,0.0,NM,1976.0,1.0,10965,9898,8154.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,NEW LONDON,2020-01-10,1915-01-12,11,11,9,MANKATO,126,10965_20250930,DIF,1934-01-01,358.0,0.0,358.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,2063.0,13397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5443.0,0.0,3278.0,102.0,0,0.0,0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,72601,0.0,72601,71789,90.0,3490.0,0.0,10166.0,14166.0,5913.0,15402.0,9881.0,3490.0,0.0,2825.0,12147.0,49665,1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,4154.0,5170,49665,0.0,474,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21847,6971.0,14876.0,0.0,20161,0.0,5585.0,14102.0,2042.0,993.0,1739.0,5345.0,385.0,3597.0,0,0,0.0,0.0,0,LAKE REGION BANK,KANDI BANCSHARES INC,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,812.0,FDIC,2025-09-30,0.0,0.0,0.0,1125647.0,58828,499.0,4643,58766,6241,0.0,3494,3494.0,983.0,0.0,983.0,12066.0,0.0,62,62,2400.0,0.0,0.0,2400.0,0,0.0,7404.0,31849.0,11041.0,8241.0,1223.0,7465.0,13635.0,10740.0,1967.0,3402,0,527.0,2055.0,8003,2400.0,0.0,0.0,0.0,0.0,58767.0,527,0.0,0,0,0.0,14851,9624,5227,4,MN,1,0,0.0,0,0,0.0,56273
8626,204555,0.0,0.0,N,7652.0,1.0,10967,4046,1027.0,3019.0,0.0,0.0,0.0,0.0,0.0,0.0,PRESTON,2022-08-31,1911-03-11,11,11,9,MINNEAPOLIS,645,10967_20250930,DIF,1934-01-01,561.0,0.0,561.0,0.0,12169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.0,2079.0,8298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797.0,0.0,589.0,129.0,0,0.0,0,0.0,0.0,0.0,4560.0,0.0,0.0,0.0,147026,0.0,147026,145165,0.0,323.0,0.0,24643.0,14145.0,5845.0,30152.0,27677.0,336.0,0.0,837.0,105713.0,123426,26233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.0,698.0,2311,123426,0.0,3385,6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35753,15997.0,19756.0,0.0,52707,0.0,5595.0,43727.0,16422.0,2289.0,1767.0,10889.0,8776.0,3584.0,13,0,0.0,0.0,0,"F & M COMMUNITY BANK, NATIONAL ASSOCIATION",F&M FINANCIAL SERVICES INC,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,OCC,2025-09-30,0.0,0.0,0.0,1122178.0,37860,1767.0,0,37860,3928,0.0,0,0.0,0.0,4100.0,0.0,0.0,0.0,0,0,10231.0,0.0,0.0,10231.0,0,0.0,14331.0,17650.0,3214.0,518.0,1300.0,6698.0,10311.0,1489.0,163.0,0,0,0.0,3936.0,13588,0.0,22.0,46.0,850.0,9289.0,37860.0,0,0.0,0,0,0.0,20210,18259,1951,2,MN,1,0,0.0,0,0,0.0,55965
458,74847,0.0,0.0,NM,593.0,1.0,10969,4338,3089.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,RANDALL,2022-08-31,1908-04-08,11,11,9,MINNEAPOLIS,14637,10969_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,847.0,2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,904.0,19.0,0,0.0,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,52401,0.0,52401,51800,0.0,0.0,0.0,9560.0,4836.0,8813.0,4544.0,246.0,178.0,0.0,0.0,17427.0,47639,2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,1128.0,6518,47639,0.0,0,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9522,4804.0,4718.0,0.0,28447,0.0,4547.0,23900.0,12093.0,3325.0,6502.0,1406.0,25.0,0.0,178,0,0.0,0.0,0,RANDALL STATE BANK,SECURITY ST AGENCY AITKIN INC,0.0,0.0,38.0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,86.0,0.0,1125441.0,3021,738.0,0,3021,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024.0,248.0,491.0,259.0,0.0,0.0,0.0,0,0,0.0,0.0,2964,0.0,0.0,0.0,0.0,0.0,3022.0,0,0.0,0,0,0.0,3021,0,3021,4,MN,0,0,0.0,0,0,0.0,56475
1072,145523,0.0,0.0,NM,2451.0,1.0,10971,12850,11368.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,KARLSTAD,2024-06-30,1925-06-05,11,11,9,FARGO,0,10971_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,380.0,7535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148.0,0.0,2720.0,48.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125628,0.0,125628,124602,0.0,0.0,0.0,40023.0,24679.0,16399.0,18218.0,4254.0,268.0,0.0,0.0,51157.0,113359,1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490.0,1302.0,3792,113359,0.0,10311,15861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59524,42863.0,16661.0,0.0,32543,0.0,727.0,21505.0,9941.0,1439.0,3008.0,6831.0,286.0,0.0,268,0,0.0,0.0,0,PRIME SECURITY BANK,NORTH STATE BANCSHARES INC,0.0,0.0,0.0,3,3,0,1030.0,0.0,1030.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1070.0,FDIC,2025-09-30,0.0,0.0,0.0,2130303.0,3518,2707.0,0,1069,0,0.0,0,0.0,0.0,0.0,0.0,258.0,0.0,0,0,566.0,0.0,0.0,566.0,2449,0.0,566.0,245.0,0.0,258.0,2449.0,0.0,245.0,0.0,0.0,258,0,0.0,0.0,2425,0.0,0.0,220.0,347.0,0.0,3519.0,0,0.0,258,258,0.0,3015,566,2449,4,MN,1,0,0.0,0,0,0.0,56732
11143,760135,0.0,0.0,NM,8169.0,1.0,10973,88489,84507.0,3982.0,2386.0,2386.0,83769.0,0.0,0.0,2334.0,LAKE CITY,2024-06-30,1867-01-01,11,11,9,MINNEAPOLIS,0,10973_20250930,DIF,1934-01-01,3238.0,2399.0,839.0,0.0,38392.0,5795.0,215.0,8171.0,72.0,7846.0,41.0,21812.0,328.0,0.0,10133.0,1708.0,100992,5354.0,233.0,5152.0,72.0,16311.0,146.0,26817.0,451.0,0.0,0.0,0.0,6107.0,0.0,3655.0,744.0,0,0.0,0,0.0,0.0,0.0,4449.0,0.0,0.0,0.0,572316,0.0,572316,562183,0.0,53.0,0.0,139027.0,128543.0,53619.0,138508.0,64241.0,3631.0,0.0,3763.0,314614.0,423194,59635,1695.0,36.0,9383.0,71.0,19428.0,71.0,30506.0,178.0,5905.0,8821.0,14726,423194,0.0,16057,43862,2751.0,61.0,10868.0,84.0,36709.0,95.0,50328.0,240.0,234441,188835.0,45606.0,0.0,70530,446.0,9858.0,44615.0,14733.0,469.0,1443.0,18351.0,9039.0,533.0,3578,0,0.0,0.0,0,ALLIANCE BANK,ALLIANCE FINL SERVICES INC,47.0,0.0,47.0,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7741.0,FDIC,2025-09-30,8444.0,8444.0,0.0,1127146.0,86913,16831.0,0,86031,20012,1733.0,0,1733.0,2003.0,23411.0,2003.0,7746.0,0.0,2,2,23803.0,0.0,3.0,23806.0,880,0.0,50953.0,1337.0,13653.0,8963.0,7865.0,5827.0,1653.0,0.0,6307.0,0,0,0.0,18837.0,0,1.0,2.0,5953.0,17586.0,0.0,86909.0,0,7746.0,0,0,0.0,77828,70965,6863,4,MN,0,0,0.0,0,0,0.0,55041
4802,236838,0.0,0.0,N,3452.0,1.0,10976,16258,12309.0,3949.0,0.0,0.0,0.0,0.0,0.0,0.0,LITCHFIELD,2022-08-31,1891-01-01,11,11,9,MANKATO,0,10976_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,9091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.0,4041.0,23846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8189.0,0.0,4030.0,118.0,0,0.0,0,0.0,0.0,0.0,1752.0,0.0,0.0,0.0,149392,0.0,149392,147959,0.0,0.0,0.0,29457.0,27282.0,11903.0,31172.0,15517.0,625.0,0.0,5233.0,15268.0,107641,7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011.0,18988.0,21999,107641,0.0,6127,6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30954,22297.0,8657.0,0.0,40695,0.0,5739.0,28829.0,8861.0,214.0,4877.0,6099.0,5260.0,3518.0,625,0,0.0,0.0,0,CENTER NATIONAL BANK,CNB FINANCIAL CORP,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1787.0,OCC,2025-09-30,0.0,0.0,0.0,1246494.0,64367,4054.0,0,45338,0,0.0,0,0.0,1342.0,12184.0,1342.0,0.0,0.0,63,63,29799.0,0.0,0.0,29799.0,18967,1.0,43325.0,18967.0,4431.0,0.0,316.0,2481.0,15094.0,0.0,5592.0,0,0,0.0,6593.0,43276,0.0,3738.0,7255.0,18511.0,0.0,64305.0,0,0.0,0,0,0.0,45338,43325,2013,4,MN,1,0,0.0,0,0,0.0,55355
2718,189856,0.0,0.0,NM,2844.0,1.0,10980,12921,9823.0,3098.0,0.0,0.0,0.0,0.0,0.0,0.0,CALEDONIA,2024-06-30,1909-01-02,11,11,9,MINNEAPOLIS,2335,10980_20250930,DIF,1934-01-01,200.0,0.0,0.0,200.0,13293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,7085.0,21424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7279.0,0.0,194.0,0.0,0,0.0,0,0.0,0.0,0.0,1683.0,0.0,0.0,0.0,161338,0.0,161338,159686,0.0,0.0,0.0,21222.0,45985.0,5722.0,22606.0,7783.0,585.0,0.0,19755.0,42198.0,118757,38364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3174.0,747.0,3921,118757,0.0,7183,5867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23282,17093.0,6189.0,0.0,47323,0.0,1875.0,38265.0,12538.0,7561.0,4647.0,12531.0,583.0,405.0,585,0,0.0,0.0,0,ESB BANK,EITZEN INDEPENDENTS INC,0.0,0.0,0.0,3,3,0,476.0,0.0,0.0,0.0,0.0,476.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,1127687.0,8676,390.0,0,8676,4006,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4670.0,2232.0,0.0,390.0,3640.0,2406.0,0.0,0.0,0,0,0.0,0.0,7719,0.0,0.0,0.0,0.0,0.0,8668.0,0,0.0,0,0,0.0,4006,4006,0,2,MN,1,0,0.0,0,0,0.0,55921
495,46375,0.0,0.0,NM,130.0,1.0,10982,2733,2223.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,OKLEE,2024-06-30,1934-01-01,11,11,9,FARGO,0,10982_20250930,DIF,1934-01-01,57.0,57.0,0.0,0.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,1335.0,1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,0.0,690.0,8.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20890,0.0,20890,20523,0.0,0.0,0.0,4137.0,811.0,3419.0,5486.0,678.0,12.0,0.0,0.0,0.0,14365,6239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,229.0,707,14365,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977,53.0,924.0,0.0,6442,0.0,85.0,6357.0,3243.0,259.0,809.0,1791.0,256.0,0.0,12,0,0.0,0.0,0,SECURITY STATE BANK OF OKLEE,Unknown,0.0,0.0,0.0,3,1,0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,235.0,FDIC,2025-09-30,0.0,0.0,0.0,0.0,22415,6000.0,0,22415,0,0.0,0,0.0,0.0,240.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,240.0,0.0,9068.0,0.0,6000.0,7107.0,0.0,0.0,0.0,0,0,0.0,240.0,3157,0.0,0.0,0.0,0.0,0.0,22415.0,0,0.0,0,0,0.0,22415,240,22175,2,MN,1,0,0.0,0,0,0.0,56742
1456,143888,0.0,0.0,NM,631.0,1.0,10984,19259,16931.0,2328.0,0.0,0.0,0.0,0.0,0.0,0.0,ALBERT LEA,2024-06-30,1906-01-01,11,11,9,MINNEAPOLIS,785,10984_20250930,DIF,1934-01-01,27.0,27.0,0.0,0.0,6021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.0,1171.0,71301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,0.0,127.0,157.0,0,31.0,0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,103181,0.0,103181,101634,0.0,0.0,0.0,32748.0,12343.0,5383.0,41231.0,7430.0,0.0,0.0,245.0,10767.0,24373,3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24373,0.0,830,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17492,12335.0,5157.0,0.0,3022,0.0,255.0,1937.0,729.0,204.0,357.0,558.0,89.0,0.0,0,0,0.0,0.0,0,SECURITY BANK MINNESOTA,LAKE BK SHARES EMPLOYEE STK OWNERSHIP PLAN,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1341.0,FDIC,2025-09-30,0.0,0.0,0.0,2728438.0,20096,10535.0,0,20096,0,0.0,0,0.0,0.0,718.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,718.0,1286.0,7588.0,1499.0,9036.0,1255.0,0.0,0.0,0.0,0,0,0.0,718.0,14859,0.0,0.0,0.0,0.0,0.0,20096.0,0,0.0,0,0,0.0,18810,718,18092,4,MN,1,0,0.0,0,0,0.0,56007
53767,3351145,0.0,0.0,N,20811.0,0.0,10988,231357,207018.0,24339.0,10388.0,1997.0,202471.0,8391.0,4.0,18494.0,SAINT CLOUD,2022-08-31,1912-05-28,11,11,9,MINNEAPOLIS,0,10988_20250930,DIF,1934-01-01,69894.0,46674.0,0.0,23220.0,8465.0,1539.0,49.0,1304.0,12.0,1697.0,8.0,4540.0,69.0,0.0,97806.0,236.0,1574156,402497.0,15097.0,494597.0,6557.0,283998.0,1600.0,1181092.0,23254.0,0.0,0.0,34337.0,1419.0,0.0,1088.0,95.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930420,0.0,2930420,2832614,0.0,0.0,0.0,525601.0,1192741.0,97293.0,805341.0,125483.0,104109.0,0.0,14456.0,1450301.0,1242271,13747,277.0,9.0,2635.0,32.0,3787.0,16.0,6699.0,57.0,10835.0,402847.0,413682,1242271,0.0,16770,115494,984.0,17.0,6974.0,64.0,80137.0,213.0,88095.0,294.0,572508,224657.0,347851.0,0.0,126840,19563.0,1529.0,108541.0,5364.0,16281.0,4514.0,5108.0,2523.0,73919.0,83696,20413,0.0,0.0,0,STEARNS BANK NATIONAL ASSOCIATION,STEARNS FINL SERVICES EMPLOYEE STK OWNERSHIP PLAN,0.0,14687.0,14687.0,3,7,0,37269.0,0.0,11492.0,0.0,0.0,25777.0,37269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,40581.0,OCC,2025-09-30,22942.0,23544.0,602.0,2295837.0,105433,370.0,0,105274,0,0.0,0,0.0,8002.0,884.0,8002.0,0.0,0.0,159,159,52001.0,0.0,3156.0,55157.0,0,0.0,64043.0,41231.0,973.0,5222.0,0.0,749.0,1058.0,41231.0,575.0,0,0,0.0,309.0,61034,273.0,8.0,30.0,673.0,54173.0,105274.0,0,0.0,0,0,0.0,64043,64043,0,4,MN,1,0,0.0,0,1,0.0,56301
