ASSET,BKCLASS,CB,CERT,CITY,DEP,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ICHBAL,ID,IFREPO,ILNDOM,ILNFOR,ILS,INSAGNT1,INSDATE,INTINC,IOTHII,ISC,ITRADE,MUTUAL,NAMEFULL,NAMEHCR,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
688987,NM,1.0,18143,WATKINSVILLE,607853,2023-07-31,1960-02-01,5,5,6,ATLANTA,813.0,18143_20250930,0.0,22285.0,0.0,0.0,DIF,1960-02-01,27543.0,63.0,4382.0,0.0,0,OCONEE STATE BANK,OCONEE FINANCIAL CORP,5,7,0,0,FDIC,2025-09-30,2729499.0,4,GA,0,0,30677
81104,NM,1.0,18145,EAGLE BUTTE,71901,2024-06-30,1960-02-01,11,11,9,SIOUX FALLS,182.0,18145_20250930,367.0,2529.0,0.0,0.0,DIF,1960-02-01,3810.0,0.0,732.0,0.0,0,STATE BANK OF EAGLE BUTTE,Unknown,4,1,0,0,FDIC,2025-09-30,0.0,2,SD,0,0,57625
261646,NM,1.0,18155,BRIDGE CITY,216776,2022-08-31,1960-02-27,13,13,11,HOUSTON,413.0,18155_20250930,0.0,6525.0,0.0,0.0,DIF,1960-02-27,8552.0,51.0,1563.0,0.0,0,BRIDGE CITY STATE BANK,ODOM AMTEX HOLDINGS TRUST THE,5,3,0,0,FDIC,2025-09-30,5679326.0,4,TX,0,0,77611
93699,NM,1.0,18164,JORDAN,76608,2022-08-31,1960-03-14,14,14,9,BILLINGS,145.0,18164_20250930,501.0,2928.0,0.0,0.0,DIF,1960-03-14,3822.0,0.0,248.0,0.0,0,GARFIELD COUNTY BANK,GARFIELD COUNTY BANCSHARES INC,4,2,0,0,FDIC,2025-09-30,1842551.0,2,MT,0,0,59337
119867,NM,1.0,18165,MAPLE HILL,87295,2022-08-31,1906-01-01,11,11,10,WICHITA,14.0,18165_20250930,34.0,4099.0,0.0,0.0,DIF,1960-03-08,5248.0,68.0,1033.0,0.0,0,THE STOCKGROWERS STATE BANK,MAPLE HILL BANCSHARES INC,4,4,0,0,FDIC,2025-09-30,1064410.0,8,KS,1,0,66507
377715,NM,1.0,18171,O'FALLON,326052,2022-08-31,1960-03-28,9,9,8,MOUNT VERNON,2560.0,18171_20250930,106.0,11130.0,0.0,0.0,DIF,1960-03-28,14424.0,24.0,604.0,0.0,0,BANK OF O'FALLON,SECURITY FIRST BANCSHARES INC,3,2,0,0,FDIC,2025-09-30,3176661.0,4,IL,1,1,62269
1628808,N,1.0,18185,CORSICANA,1382792,2025-06-06,1934-01-01,13,13,11,DALLAS,3774.0,18185_20250930,255.0,61253.0,0.0,202.0,DIF,1960-04-29,68409.0,291.0,2634.0,0.0,0,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,COMMUNITY BK HOLDINGS TX INC,5,19,0,0,OCC,2025-09-30,1104017.0,4,TX,0,1,75110
3238056,SI,1.0,18190,DANBURY,2354945,2022-08-31,1866-07-01,2,2,2,WINDSOR,2049.0,18190_20250930,3.0,89104.0,0.0,0.0,DIF,1960-07-01,100056.0,264.0,8636.0,0.0,0,UNION SAVINGS BANK,USB BCORP INC,1,26,0,0,FDIC,2025-09-30,5301421.0,4,CT,0,1,06810
1437220,SI,1.0,18194,GUILFORD,1276739,2025-07-01,1875-12-06,2,2,1,WINDSOR,1071.0,18194_20250930,0.0,38292.0,0.0,0.0,DIF,1960-07-01,43317.0,0.0,3954.0,0.0,0,ASCEND BANK,ASCEND MUTUAL HOLDING,1,13,0,0,FDIC,2025-09-30,5419700.0,4,CT,0,0,06437
2768012,SI,0.0,18198,NAUGATUCK,2256095,2025-04-28,1870-01-01,2,2,1,WINDSOR,5275.0,18198_20250930,1.0,82399.0,0.0,0.0,DIF,1960-07-01,95137.0,357.0,7105.0,0.0,0,ION BANK,ION FINANCIAL MHC INC,1,37,0,0,FDIC,2025-09-30,3912766.0,4,CT,0,1,06770
1893706,SI,1.0,18199,NEWTOWN,1610344,2022-08-31,1855-10-01,2,2,2,WINDSOR,2420.0,18199_20250930,0.0,58789.0,0.0,0.0,DIF,1960-07-01,66154.0,296.0,4649.0,0.0,0,NEWTOWN SAVINGS BANK,NSB MUTUAL HOLDING CO,1,19,0,0,FDIC,2025-09-30,5045444.0,5,CT,0,0,06470
1204960,SI,1.0,18200,NORWICH,919723,2022-08-31,1869-01-01,2,2,1,WINDSOR,1049.0,18200_20250930,0.0,31209.0,0.0,0.0,DIF,1960-07-01,37879.0,369.0,5252.0,0.0,1,DIME BANK,Unknown,1,14,0,0,FDIC,2025-09-30,0.0,4,CT,0,1,06360
2241956,SI,1.0,18204,STAMFORD,1739271,2024-11-17,1851-06-20,2,2,2,WINDSOR,2628.0,18204_20250930,2.0,64390.0,0.0,0.0,DIF,1960-07-01,73417.0,862.0,5535.0,0.0,1,FIRST COUNTY BANK,Unknown,1,14,0,0,FDIC,2025-09-30,0.0,4,CT,0,1,06901
1873862,SI,1.0,18213,RIDGEFIELD,1419195,2022-08-31,1871-05-14,2,2,2,WINDSOR,600.0,18213_20250930,0.0,50936.0,0.0,0.0,DIF,1960-07-01,57341.0,317.0,5488.0,0.0,0,FAIRFIELD COUNTY BANK,FAIRFIELD COUNTY BANK MHC,1,17,0,0,FDIC,2025-09-30,3824373.0,4,CT,0,1,06877
235879,NM,1.0,18216,MONAHANS,208215,2022-08-31,1960-05-09,13,13,11,LUBBOCK,325.0,18216_20250930,844.0,6797.0,0.0,55.0,DIF,1960-05-09,8887.0,9.0,857.0,0.0,0,TEJAS BANK,SANDHILLS BANCSHARES INC,5,1,0,0,FDIC,2025-09-30,3951998.0,4,TX,1,0,79756
198072,NM,1.0,1821,FOWLER,148404,2022-08-31,1931-12-14,9,9,7,INDIANAPOLIS,15.0,1821_20250930,99.0,6545.0,0.0,0.0,DIF,1933-12-04,8557.0,49.0,1849.0,0.0,0,FOWLER STATE BANK,BENTON FINANCIAL CORP,3,3,0,0,FDIC,2025-09-30,1130762.0,2,IN,0,1,47944
83097405,N,0.0,18221,STAMFORD,68696894,2024-11-17,1870-01-01,2,2,2,WINDSOR,66896.0,18221_20250930,0.0,2318220.0,0.0,16759.0,DIF,1960-07-01,3008253.0,12926.0,593452.0,0.0,0,"WEBSTER BANK, NATIONAL ASSOCIATION",WEBSTER FINANCIAL CORP,1,196,0,0,OCC,2025-09-30,1145476.0,4,CT,0,1,06905
459238,SI,1.0,18227,STAFFORD SPRINGS,187065,2022-08-31,1872-07-16,2,2,1,WINDSOR,1842.0,18227_20250930,0.0,2200.0,0.0,0.0,DIF,1960-07-01,9045.0,0.0,5003.0,0.0,1,STAFFORD SAVINGS BANK,Unknown,1,3,0,0,FDIC,2025-09-30,0.0,7,CT,0,0,06076
1179267,SI,1.0,18229,WINSTED,1034925,2022-08-31,1875-07-15,2,2,1,WINDSOR,588.0,18229_20250930,0.0,35086.0,0.0,0.0,DIF,1960-07-01,38896.0,162.0,3060.0,0.0,0,NORTHWEST COMMUNITY BANK,CONNECTICUT MUTUAL HOLDING CO,1,15,0,0,FDIC,2025-09-30,2937100.0,4,CT,0,0,06098
476532,SI,1.0,18237,JEWETT CITY,383423,2022-08-31,1873-06-23,2,2,1,WINDSOR,880.0,18237_20250930,0.0,16405.0,0.0,0.0,DIF,1960-07-01,17947.0,49.0,613.0,0.0,1,JEWETT CITY SAVINGS BANK,Unknown,1,7,0,0,FDIC,2025-09-30,0.0,4,CT,0,1,06351
1764761,SI,1.0,18238,GROTON,1213712,2022-08-31,1854-01-01,2,2,1,WINDSOR,580.0,18238_20250930,0.0,47027.0,0.0,0.0,DIF,1960-07-01,54988.0,594.0,6787.0,0.0,1,CHELSEA GROTON BANK,Unknown,1,14,0,0,FDIC,2025-09-30,0.0,5,CT,0,0,06340
1863027,SI,1.0,18258,THOMASTON,1620244,2022-08-31,1874-10-01,2,2,1,WINDSOR,1227.0,18258_20250930,0.0,54306.0,0.0,0.0,DIF,1960-07-01,62400.0,214.0,6653.0,0.0,1,THOMASTON SAVINGS BANK,Unknown,1,16,0,0,FDIC,2025-09-30,0.0,4,CT,0,0,06787
3229640,NM,1.0,18266,WOBURN,2657224,2024-11-17,1960-02-25,2,2,1,NORTH BOSTON,3069.0,18266_20250930,0.0,167878.0,0.0,0.0,DIF,1960-06-23,174778.0,165.0,3666.0,0.0,0,NORTHERN BANK & TRUST COMPANY,NORTHERN BCORP INC,1,14,0,0,FDIC,2025-09-30,1246935.0,4,MA,0,1,01801
1677304,SM,1.0,18272,ANKENY,1296256,2024-06-30,1960-07-15,11,11,7,DES MOINES,25.0,18272_20250930,70.0,52944.0,0.0,0.0,DIF,1960-07-15,62787.0,287.0,9461.0,0.0,0,COMMUNITY STATE BANK,QCR HOLDINGS INC,4,9,0,0,FED,2025-09-30,2125813.0,4,IA,0,1,50023
206038,NM,1.0,18284,FOSTORIA,159357,2024-06-30,1916-08-24,11,11,7,SIOUX CITY,40.0,18284_20250930,20.0,6670.0,0.0,0.0,DIF,1960-08-04,7628.0,40.0,858.0,0.0,0,FARMERS SAVINGS BANK,FOSTORIA BANKSHARES INC,4,2,0,0,FDIC,2025-09-30,1416569.0,4,IA,0,1,51340
871575,N,1.0,18296,HONOLULU,774271,2024-09-16,1960-09-16,14,14,12,SAN FRANCISCO,3970.0,18296_20250930,0.0,21063.0,0.0,0.0,DIF,1960-09-16,31699.0,48.0,6618.0,0.0,0,HAWAII NATIONAL BANK,HAWAII NATIONAL BANCSHARES INC,4,10,0,0,OCC,2025-09-30,1142439.0,4,HI,0,0,96817
8375996,NM,0.0,18297,TYLER,7066908,2022-08-31,1960-10-03,13,13,11,DALLAS,9754.0,18297_20250930,981.0,204538.0,0.0,0.0,DIF,1960-10-03,300655.0,1168.0,84214.0,0.0,0,SOUTHSIDE BANK,SOUTHSIDE BANCSHARES INC,5,57,0,0,FDIC,2025-09-30,1245068.0,4,TX,0,1,75701
59555,SM,1.0,1829,FAIRMOUNT,48829,2022-08-31,1902-12-18,9,9,7,INDIANAPOLIS,57.0,1829_20250930,48.0,2080.0,0.0,0.0,DIF,1934-01-01,2279.0,1.0,93.0,0.0,0,THE FAIRMOUNT STATE BANK,FAIRMOUNT BANKING CO,3,1,0,0,FED,2025-09-30,2033440.0,2,IN,0,1,46928
146096,NM,1.0,18301,SHALLOWATER,119116,2018-07-11,1960-10-08,13,13,11,LUBBOCK,316.0,18301_20250930,572.0,6093.0,0.0,0.0,DIF,1960-10-08,7504.0,0.0,523.0,0.0,0,FIRST STATE BANK,SOUTH TEXAS BANCSHARES INC,5,5,0,0,FDIC,2025-09-30,3361506.0,4,TX,1,0,79363
48473,NM,1.0,18302,POWELL,33451,2025-08-01,1910-01-01,13,13,11,DALLAS,556.0,18302_20250930,0.0,1013.0,0.0,0.0,DIF,1960-09-29,1774.0,0.0,205.0,0.0,0,PRODUCER BANK OF TEXAS,PRODUCER BCORP INC,5,2,0,0,FDIC,2025-09-30,5962635.0,8,TX,0,0,75153
875909,NM,1.0,1833,BROWNSBURG,720505,2022-08-31,1910-12-01,9,9,7,INDIANAPOLIS,930.0,1833_20250930,122.0,30387.0,0.0,0.0,DIF,1934-01-01,33646.0,359.0,1848.0,0.0,0,STATE BANK,LIZTON FINANCIAL CORP,3,10,0,0,FDIC,2025-09-30,1129618.0,4,IN,0,1,46112
93320,NM,0.0,18342,BOSTON,0,2024-11-17,1960-12-14,2,2,1,SOUTH BOSTON,0.0,18342_20250930,0.0,0.0,0.0,0.0,DIF,1960-12-14,627.0,0.0,627.0,0.0,0,BOSTON TRUST WALDEN COMPANY,Unknown,1,1,0,0,FDIC,2025-09-30,0.0,7,MA,1,1,02108
873808,NM,1.0,18344,HUNTINGTON,757858,2022-08-31,1961-01-23,13,13,11,HOUSTON,3075.0,18344_20250930,307.0,38069.0,0.0,0.0,DIF,1961-01-23,41891.0,0.0,440.0,0.0,0,UBANK,UBANK HOLDINGS INC,5,8,0,0,FDIC,2025-09-30,1109601.0,4,TX,0,0,75949
1866276,NM,1.0,18355,DALLAS,1586844,2022-08-31,1961-03-20,13,13,11,DALLAS,7126.0,18355_20250930,0.0,51593.0,0.0,0.0,DIF,1961-03-20,62446.0,227.0,3500.0,0.0,0,NORTH DALLAS BANK & TRUST CO.,Unknown,5,6,0,0,FDIC,2025-09-30,0.0,4,TX,0,1,75230
193159,NM,1.0,18356,SHELDON,169549,2024-06-30,1961-03-15,11,11,7,SIOUX CITY,165.0,18356_20250930,0.0,5618.0,0.0,0.0,DIF,1961-03-15,6460.0,14.0,663.0,0.0,0,CITIZENS STATE BANK,DIXON BANCSHARES INC,4,2,0,0,FDIC,2025-09-30,1969485.0,2,IA,1,1,51201
542124,NM,1.0,18361,LA CROSSE,437432,2022-08-31,1961-02-27,9,9,9,MADISON,327.0,18361_20250930,94.0,20909.0,0.0,0.0,DIF,1961-03-20,22975.0,172.0,1473.0,0.0,0,COULEE BANK,COULEE BANCSHARES INC,3,8,0,0,FDIC,2025-09-30,1126989.0,4,WI,1,0,54601
984312,NM,1.0,18374,SCOTT CITY,759545,2024-05-31,1961-04-21,11,11,10,HAYS,29.0,18374_20250930,20.0,39817.0,0.0,57.0,DIF,1961-04-21,45739.0,512.0,5304.0,0.0,0,SECURITY STATE BANK,SECURITY BANCSHARES INC,4,4,0,0,FDIC,2025-09-30,1248836.0,2,KS,0,1,67871
104357,NM,1.0,18378,WANAMINGO,89494,2024-06-30,1917-12-05,11,11,9,MINNEAPOLIS,41.0,18378_20250930,172.0,4147.0,0.0,0.0,DIF,1961-04-27,4581.0,12.0,209.0,0.0,0,SECURITY STATE BANK OF WANAMINGO,WANAMINGO BANCSHARES INC,3,1,0,0,FDIC,2025-09-30,1135271.0,2,MN,1,0,55983
140442,NM,1.0,18380,AURORA,124924,2022-08-31,1906-01-01,11,11,8,SPRINGFIELD MO,325.0,18380_20250930,1.0,4253.0,0.0,9.0,DIF,1961-05-04,5341.0,10.0,743.0,0.0,0,FIRST INDEPENDENT BANK,FIRST IND BANCSHARES INC,4,1,0,0,FDIC,2025-09-30,1364053.0,8,MO,0,0,65605
440135,NM,1.0,18384,SUMNER,341205,2024-06-30,1888-01-01,11,11,7,CEDAR RAPIDS,368.0,18384_20250930,95.0,11356.0,0.0,0.0,DIF,1961-05-11,14364.0,95.0,2450.0,0.0,0,NORTHEAST SECURITY BANK,INDEPENDENCE BANCSHARES INC,4,7,0,0,FDIC,2025-09-30,1206201.0,2,IA,0,1,50674
562107,NM,1.0,18385,MARCELINE,454738,2024-06-30,1908-05-13,11,11,10,COLUMBIA MO,847.0,18385_20250930,287.0,20689.0,0.0,0.0,DIF,1961-05-11,23499.0,430.0,1246.0,0.0,0,REGIONAL MISSOURI BANK,RMB BANCSHARES INC,4,9,0,0,FDIC,2025-09-30,1904963.0,2,MO,1,0,64658
829100,NM,1.0,18389,CARLSBAD,747662,2023-06-01,1961-06-03,13,13,11,ALBUQUERQUE,2424.0,18389_20250930,0.0,23483.0,0.0,1078.0,DIF,1961-06-03,34487.0,0.0,7502.0,0.0,0,WESTERN COMMERCE BANK,WESTERN COM BANCSHARES CARLSBAD,4,12,0,0,FDIC,2025-09-30,1109227.0,4,NM,1,1,88220
144677,NM,1.0,18394,MARSHALLTOWN,121855,2024-06-30,1894-04-01,11,11,7,DES MOINES,199.0,18394_20250930,9.0,4110.0,0.0,0.0,DIF,1961-06-01,4725.0,15.0,392.0,0.0,0,FARMERS SAVINGS BANK,BEAMAN BANCSHARES INC,4,3,0,0,FDIC,2025-09-30,1889499.0,2,IA,0,1,50158
168394,NM,1.0,1839,ROYAL CENTER,153248,2022-08-31,1930-05-22,9,9,7,INDIANAPOLIS,10.0,1839_20250930,358.0,3764.0,0.0,11.0,DIF,1934-01-01,5400.0,10.0,1247.0,0.0,0,COMMUNITY STATE BANK,COMMUNITY BCORP,3,4,0,0,FDIC,2025-09-30,1210347.0,2,IN,0,1,46978
141926,NM,1.0,183,MCRAE,125192,2022-08-31,1929-02-23,5,5,6,ALBANY GA,225.0,183_20250930,0.0,2750.0,0.0,0.0,DIF,1934-01-01,4569.0,5.0,1589.0,0.0,0,THE MERCHANTS & CITIZENS BANK,M&C BANCSHARES INC,5,1,0,0,FDIC,2025-09-30,5586321.0,7,GA,0,0,31055
524127,NM,1.0,18400,EMMETSBURG,395459,2024-06-30,1929-07-01,11,11,7,DES MOINES,1104.0,18400_20250930,0.0,17751.0,0.0,0.0,DIF,1961-06-07,21354.0,213.0,2286.0,0.0,0,IOWA TRUST & SAVINGS BANK,EMMETSBURG BANK SHARES INC,4,4,0,0,FDIC,2025-09-30,1131901.0,4,IA,1,1,50536
1871745,NM,1.0,18402,MILAN,1529269,2022-08-31,1961-06-28,9,9,7,PRINCETON,303.0,18402_20250930,0.0,52422.0,0.0,0.0,DIF,1961-06-28,66311.0,380.0,13206.0,0.0,0,BLACKHAWK BANK & TRUST,BLACKHAWK BCORP INC,3,19,0,0,FDIC,2025-09-30,1823345.0,4,IL,0,1,61264
7290486,SI,1.0,18408,BANGOR,5824346,2024-11-17,1852-02-14,2,2,1,CONCORD,465.0,18408_20250930,116.0,183707.0,0.0,0.0,DIF,1961-07-01,212315.0,947.0,27080.0,0.0,0,BANGOR SAVINGS BANK,BANGOR BCORP MHC,1,73,0,0,FDIC,2025-09-30,3547999.0,4,ME,0,1,04401
350851701,N,0.0,18409,WILMINGTON,287103077,2022-08-31,1852-01-01,2,16,3,CLAYMONT,1085863.0,18409_20250930,0.0,6829936.0,0.0,124577.0,DIF,1961-07-01,12200956.0,100464.0,4054869.0,5247.0,0,"TD BANK, NATIONAL ASSOCIATION",TORONTO-DOMINION BANK THE,1,1104,0,0,OCC,2025-09-30,1238565.0,9,DE,0,1,19808
5385100,NM,1.0,18429,MORTON,4612209,2023-06-09,1961-08-26,9,9,7,SPRINGFIELD IL,5243.0,18429_20250930,139.0,159340.0,0.0,79.0,DIF,1961-08-26,196027.0,1396.0,29830.0,0.0,0,MORTON COMMUNITY BANK,HOMETOWN CMTY BCORP EMPLOYEE STK OWNERSHIP PLAN&TR,3,51,0,0,FDIC,2025-09-30,2762795.0,4,IL,1,1,61550
582379,NM,1.0,18431,SALINA,526966,2022-08-31,1955-06-30,11,11,10,HAYS,706.0,18431_20250930,0.0,19316.0,0.0,4.0,DIF,1961-09-11,22954.0,25.0,2903.0,0.0,0,FIRST BANK KANSAS,OTTAWA BANCSHARES INC,4,8,0,0,FDIC,2025-09-30,1056769.0,8,KS,1,1,67401
205655,NM,1.0,1843,BOSWELL,179813,2022-08-31,1903-04-23,9,9,7,INDIANAPOLIS,43.0,1843_20250930,193.0,5964.0,0.0,0.0,DIF,1934-01-01,6953.0,31.0,722.0,0.0,0,THE FARMERS AND MERCHANTS BANK,FARMERS&MERCHANTS BCORP THE,3,4,0,0,FDIC,2025-09-30,1135507.0,2,IN,0,1,47921
798709,SM,1.0,18443,CRESCO,702611,2024-06-30,1888-04-01,11,11,7,CEDAR RAPIDS,24.0,18443_20250930,345.0,28586.0,0.0,0.0,DIF,1961-10-03,31753.0,243.0,2555.0,0.0,0,CUSB BANK,HOW-WIN DEVELOPMENT CO,4,7,0,0,FED,2025-09-30,1200496.0,2,IA,1,1,52136
117153,NM,1.0,18448,RADCLIFFE,107243,2024-06-30,1914-10-14,11,11,7,DES MOINES,558.0,18448_20250930,17.0,2531.0,0.0,0.0,DIF,1961-10-26,4087.0,0.0,981.0,0.0,0,SECURITY STATE BANK,DRAKE HOLDING CO,4,4,0,0,FDIC,2025-09-30,1208410.0,2,IA,1,1,50230
83348,N,1.0,18454,ZAPATA,70095,2022-08-31,1961-11-16,13,13,11,HOUSTON,505.0,18454_20250930,0.0,2055.0,0.0,0.0,DIF,1961-11-16,3226.0,43.0,623.0,0.0,0,ZAPATA NATIONAL BANK,ZAPATA BANCSHARES INC,5,1,0,0,OCC,2025-09-30,1107223.0,8,TX,1,0,78076
39413,NM,1.0,18463,MARION,33239,2024-06-30,1899-03-01,11,11,7,CEDAR RAPIDS,54.0,18463_20250930,1.0,933.0,0.0,0.0,DIF,1961-12-07,1174.0,10.0,176.0,0.0,0,HERITAGE BANK,DELHI BANCSHARES INC,4,3,0,0,FDIC,2025-09-30,1205594.0,8,IA,1,1,52302
275843,NM,1.0,18474,HOISINGTON,257926,2022-08-31,1961-12-30,11,11,10,HAYS,364.0,18474_20250930,0.0,4905.0,0.0,6.0,DIF,1961-12-30,9192.0,13.0,3904.0,0.0,0,FIRST KANSAS BANK,OTTAWA BANCSHARES INC,4,4,0,0,FDIC,2025-09-30,1056769.0,5,KS,1,0,67544
413321,NM,1.0,1847,HUNTINGTON,342589,2022-08-31,1911-06-23,9,9,7,INDIANAPOLIS,60.0,1847_20250930,0.0,16280.0,0.0,0.0,DIF,1934-01-01,17495.0,274.0,881.0,0.0,0,THE BIPPUS STATE BANK,BIPPUS STATE CORP,3,5,0,0,FDIC,2025-09-30,1210217.0,4,IN,1,1,46750
24986,NM,1.0,18483,LAKE ANDES,21242,2024-06-30,1962-02-05,11,11,9,SIOUX FALLS,342.0,18483_20250930,25.0,543.0,0.0,0.0,DIF,1962-02-05,938.0,0.0,28.0,0.0,0,ANDES STATE BANK,RANDALL BANCSHARES INC,4,1,0,0,FDIC,2025-09-30,1245246.0,2,SD,0,0,57356
1295776,SM,1.0,18489,OGALLALA,1091186,2024-06-30,1962-02-26,11,11,10,GRAND ISLAND,3645.0,18489_20250930,0.0,44323.0,0.0,0.0,DIF,1962-02-26,64404.0,305.0,16131.0,0.0,0,ADAMS BANK & TRUST,ADAGE LLC,4,21,0,0,FED,2025-09-30,5006472.0,2,NE,0,1,69153
247265,SM,1.0,1849,RICHMOND,225000,2022-06-27,1882-01-01,9,9,7,INDIANAPOLIS,47.0,1849_20250930,4.0,8678.0,0.0,0.0,DIF,1934-01-01,9352.0,43.0,580.0,0.0,0,WAYNE BANK AND TRUST CO.,WAYTRU BCORP,3,3,0,0,FED,2025-09-30,1204533.0,4,IN,1,1,47374
24059479,NM,0.0,18503,LOS ANGELES,20539528,2022-08-31,1962-04-19,14,14,12,LOS ANGELES,37135.0,18503_20250930,0.0,886839.0,13465.0,0.0,DIF,1962-04-19,977026.0,1128.0,38459.0,0.0,0,CATHAY BANK,CATHAY GENERAL BCORP,4,65,0,0,FDIC,2025-09-30,1843080.0,4,CA,0,0,90012
87820,NM,1.0,18508,EVANSDALE,74698,2024-06-30,1962-04-23,11,11,7,CEDAR RAPIDS,578.0,18508_20250930,3.0,2818.0,0.0,0.0,DIF,1962-04-23,3503.0,5.0,99.0,0.0,0,FIRST SECURITY STATE BANK,EVANS BANCSHARES INC,4,2,0,0,FDIC,2025-09-30,1130726.0,4,IA,1,1,50707
264180,NM,1.0,18514,DEMING,221213,2022-08-31,1962-04-30,13,13,11,ALBUQUERQUE,180.0,18514_20250930,792.0,6455.0,0.0,90.0,DIF,1962-04-30,9483.0,0.0,1966.0,0.0,0,FIRST NEW MEXICO BANK,FIRST NM FINANCIAL CORP,4,3,0,0,FDIC,2025-09-30,1107830.0,4,NM,0,0,88030
248312,NM,1.0,18518,WESTSIDE,184082,2024-06-30,1907-06-01,11,11,7,SIOUX CITY,37.0,18518_20250930,76.0,10376.0,0.0,3.0,DIF,1962-05-03,10996.0,135.0,369.0,0.0,0,WESTSIDE STATE BANK,HALBUR BANCSHARES INC,4,6,0,0,FDIC,2025-09-30,1209024.0,2,IA,1,1,51467
855459,NM,1.0,18519,GREENBRIER,768549,2022-08-31,1962-05-07,13,13,8,LITTLE ROCK,14.0,18519_20250930,678.0,40736.0,0.0,0.0,DIF,1962-05-07,42670.0,44.0,1198.0,0.0,0,FIRST SERVICE BANK,FIRST SERVICE BANCSHARES INC,5,11,0,0,FDIC,2025-09-30,1137266.0,4,AR,0,0,72058
544279,NM,1.0,1852,CHARLES CITY,479538,2024-06-30,1903-07-14,11,11,7,DES MOINES,854.0,1852_20250930,7.0,14042.0,0.0,0.0,DIF,1934-01-01,18212.0,58.0,3251.0,0.0,0,FIRST SECURITY BANK AND TRUST COMPANY,CEDAR VALLEY BANKSHARES LTD,4,11,0,0,FDIC,2025-09-30,1207815.0,2,IA,1,1,50616
2566474,N,1.0,18561,SIOUX FALLS,2308273,2024-03-18,1962-07-17,11,11,9,MINNEAPOLIS,3085.0,18561_20250930,4.0,74248.0,0.0,416.0,DIF,1962-07-17,93485.0,837.0,14895.0,0.0,0,"SUNRISE BANKS, NATIONAL ASSOCIATION",UNIVERSITY FINL GBC DBA SUNRISE BANKS,4,5,0,0,OCC,2025-09-30,1139103.0,4,SD,0,0,57108
402011,N,1.0,18564,BROOKFIELD,317628,2023-05-31,1962-07-23,9,9,7,CHICAGO,947.0,18564_20250930,0.0,16399.0,0.0,0.0,DIF,1962-07-23,17596.0,158.0,92.0,0.0,0,FIRST NATIONAL BANK OF BROOKFIELD,BROOKFIELD BANCSHARES INC,3,1,0,0,OCC,2025-09-30,4477075.0,4,IL,0,0,60513
357160,NM,1.0,18566,BOURBONNAIS,301733,2022-08-31,1962-06-20,9,9,7,CHAMPAIGN,926.0,18566_20250930,0.0,7115.0,0.0,0.0,DIF,1962-06-29,10134.0,43.0,2050.0,0.0,0,PEOPLES BANK OF KANKAKEE COUNTY,ROMY HAMMES INC,3,3,0,0,FDIC,2025-09-30,1201813.0,4,IL,1,0,60914
39994,NM,1.0,18568,EASTON,31428,2022-08-31,1962-08-01,9,9,7,SPRINGFIELD IL,65.0,18568_20250930,0.0,76.0,0.0,0.0,DIF,1962-08-01,143.0,0.0,2.0,0.0,0,COMMUNITY BANK OF EASTON,UIR ACCEPTANCE CORP,3,1,0,0,FDIC,2025-09-30,5951291.0,2,IL,0,0,62633
1496306,NM,1.0,18569,WAUSAU,1199054,2022-08-31,1962-08-01,9,9,7,APPLETON,779.0,18569_20250930,1.0,49707.0,0.0,0.0,DIF,1962-08-01,57471.0,608.0,6376.0,0.0,0,PEOPLES STATE BANK,PSB HOLDINGS INC,3,12,0,0,FDIC,2025-09-30,2321419.0,4,WI,0,0,54401
540339,SM,1.0,18576,MIDLAND,435745,2022-08-31,1962-08-04,13,13,11,LUBBOCK,3258.0,18576_20250930,7.0,22369.0,0.0,0.0,DIF,1962-08-04,25935.0,116.0,185.0,0.0,0,BANK OF TEXAS,TALL CITY BANCSHARES INC,5,3,0,0,FED,2025-09-30,3929821.0,4,TX,0,0,79701
429976,SM,1.0,1857,WAUKON,361999,2024-06-30,1871-01-01,11,11,7,CEDAR RAPIDS,648.0,1857_20250930,0.0,15545.0,0.0,0.0,DIF,1934-01-01,16881.0,86.0,602.0,0.0,0,WAUKON STATE BANK,WFC INC,4,4,0,0,FED,2025-09-30,1142783.0,2,IA,1,1,52172
547203,NM,1.0,18584,ITHACA,486603,2024-08-27,1962-08-29,9,9,7,DETROIT,1574.0,18584_20250930,0.0,15682.0,0.0,0.0,DIF,1962-08-29,19585.0,175.0,2154.0,0.0,0,COMMERCIAL BANK,COMMERCIAL NATL FINL CORP,3,11,0,0,FDIC,2025-09-30,1249299.0,4,MI,0,0,48847
592645,NM,1.0,18592,OWASSO,497954,2022-08-31,1962-09-08,13,13,10,OKLAHOMA CITY,1.0,18592_20250930,2357.0,26287.0,0.0,0.0,DIF,1962-09-08,29944.0,26.0,1273.0,0.0,0,FIRST BANK OF OWASSO,Unknown,5,3,0,0,FDIC,2025-09-30,0.0,4,OK,1,0,74055
