ALLOTHL,ASSET2,ASSET5,ASSTLT,AVASSETJ,BKCLASS,BRO,BROINS,CB,CD1T3,CD1T3S,CD3LES,CD3LESS,CD3T12,CD3T12S,CDOV3,CDOV3S,CERT,CITY,COREDEP,DDT,DEP,DEPCSBQ,DEPDOM,DEPFBKF,DEPFGOVF,DEPFOR,DEPIDOM,DEPIFOR,DEPINS,DEPIPCCF,DEPLGAMT,DEPLGB,DEPLGRA,DEPLGRN,DEPLSNB,DEPNIDOM,DEPNIFOR,DEPSMAMT,DEPSMB,DEPSMRA,DEPSMRN,DEPUNA,DEPUSBKF,DEPUSMF,EFFDATE,EQ,EQCBHCTR,EQCCOMPI,EQCDIVC,EQCDIVP,EQCMRG,EQCONSUB,EQCPREV,EQCREST,EQCS,EQCSTKRX,EQCTRSTX,EQPP,EQSUR,EQTOT,EQUPTOT,ERNAST,ESTINS,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,FREPP,ID,INSAGNT1,INSDATE,IRAKEOGH,LIAB,LIABEQ,MUTUAL,NAMEFULL,NAMEHCR,NETINC,NTR,NTRCDSM,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRSMMDA,NTRSOTH,NTRTMLGJ,NTRTMMED,NTRUSGOV,OALIFGEN,OALIFHYB,OALIFINS,OALIFSEP,OCCDIST,OFFDOM,OFFOA,OTBFH1L,OTBFH1T3,OTBFH3T5,OTBFHOV5,OTBFHSTA,OTBOT1L,OTBOT1T3,OTBOT3T5,OTBOTOV5,OTHBFHLB,OTHBOT1L,OTHBRF,PARCERT,RBCT1J,RBCT2,REGAGNT,REPDTE,RSSDHCR,RWAJT,SPECGRP,STALP,SUBCHAPS,SUBND,TRADEL,TRN,TRNCBO,TRNFCFG,TRNIPCOC,TRNMUNI,TRNNIA,TRNNIN,TRNUSGOV,TRUST,TS,VOLIAB,ZIP
920,91391.5,89632.25,47784.0,93302.0,N,0.0,0.0,1.0,0.0,2093.0,2767.0,7448.0,4140.0,10481.0,0.0,400.0,5559,TRINITY,79414.0,36781.0,86321,0.0,86321,0.0,0.0,0.0,49540.0,0.0,75862,0.0,19559,36,0,0,0.0,36781.0,0.0,66375,6029.0,487,31.0,0,0.0,0.0,2022-08-31,5738.0,0.0,1395.0,535.0,0.0,0.0,0.0,4216.0,0.0,446.0,0.0,0.0,0.0,658.0,5738.0,4634.0,87470.0,87.781904861087,1911-09-11,13,13,11,HOUSTON,0,5559_20250930,DIF,1934-01-01,0.0,87241,92979,0,THE FIRST NATIONAL BANK OF TRINITY,Unknown,663.0,45806,9715.0,0,0,37879,7927.0,2976.0,15501.0,6907,10707.0,0.0,1638.0,0.0,1638.0,0.0,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8947.0,0.0,OCC,2025-09-30,0.0,0.0,8,TX,1,0.0,0,40515,0,0,36114,4401.0,0.0,0.0,0.0,0,49540.0,6907.0,75862
583,181032.0,177603.5,30417.0,177029.0,N,0.0,0.0,1.0,296.0,3983.0,2424.0,4179.0,3344.0,6839.0,0.0,1281.0,5564,VALLEY MILLS,159847.0,60376.0,165911,0.0,165911,0.0,0.0,0.0,106683.0,0.0,127021,0.0,62616,95,285,1,0.0,59228.0,0.0,99962,8720.0,3059,163.0,0,0.0,0.0,2022-08-31,21799.0,0.0,503.0,1125.0,0.0,0.0,0.0,19540.0,0.0,200.0,0.0,0.0,0.0,200.0,21799.0,21399.0,176494.0,76.55464615903858,1908-08-01,13,13,11,DALLAS,0,5564_20250930,DIF,1934-01-01,0.0,166494,188293,0,FIRST NATIONAL BANK OF BOSQUE COUNTY,VALLEY MILLS FINANCIAL CORP,2881.0,73021,8050.0,0,0,72218,803.0,28538.0,22137.0,6064,8232.0,0.0,2548.0,0.0,2548.0,0.0,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22001.0,1628.0,OCC,2025-09-30,1104110.0,130051.0,4,TX,1,0.0,0,92890,0,0,83951,8939.0,0.0,0.0,0.0,0,105535.0,6064.0,76689
4512,506951.5,500693.25,195130.0,515550.0,NM,0.0,0.0,1.0,908.0,3667.0,16256.0,14307.0,14126.0,37889.0,0.0,377.0,5568,AMARILLO,409547.0,163413.0,440837,0.0,440837,0.0,0.0,0.0,277424.0,0.0,326473,0.0,188568,296,342,1,0.0,163413.0,0.0,246315,19088.0,5909,243.0,0,0.0,0.0,2022-08-31,59140.0,345.0,2110.0,0.0,0.0,0.0,0.0,53796.0,0.0,1000.0,0.0,0.0,0.0,40345.0,59140.0,17795.0,455181.0,74.00783890572684,1899-01-01,13,13,11,LUBBOCK,0,5568_20250930,DIF,1934-01-01,0.0,445349,504489,0,HERRING BANK,HERRING BCORP INC,2890.0,171576,29073.0,0,0,170911,665.0,44232.0,39814.0,31290,27167.0,0.0,0.0,0.0,0.0,0.0,5,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66010.0,3356.0,FDIC,2025-09-30,1109496.0,377720.0,4,TX,1,0.0,0,269261,0,0,228568,40693.0,0.0,0.0,0.0,1,277424.0,31290.0,79109
2315,333758.0,331946.5,138564.0,334193.0,N,0.0,0.0,1.0,718.0,3747.0,1039.0,8132.0,9220.0,28829.0,1094.0,684.0,5569,VERNON,277864.0,46498.0,289935,0.0,289935,0.0,0.0,0.0,243437.0,0.0,180753,0.0,144430,145,3182,8,0.0,46498.0,0.0,135399,10817.0,7103,222.0,0,0.0,0.0,2022-08-31,46299.0,0.0,3805.0,2230.0,0.0,0.0,0.0,39622.0,0.0,1060.0,0.0,0.0,0.0,10060.0,46299.0,35179.0,306866.0,62.30391396515175,1899-07-03,13,13,11,DALLAS,0,5569_20250930,DIF,1934-01-01,0.0,292250,338549,0,THE WAGGONER NATIONAL BANK OF VERNON,WAGGONER NATL BANCSHARES INC,5103.0,145809,20570.0,0,0,141742,4067.0,79632.0,12713.0,12071,20822.0,0.0,9960.0,0.0,9960.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51720.0,0.0,OCC,2025-09-30,3386321.0,0.0,4,TX,1,0.0,0,144125,0,0,114313,29812.0,0.0,0.0,0.0,1,243436.0,12071.0,76384
18898,1999497.5,1961678.75,776579.0,2009655.0,N,71070.0,71070.0,1.0,343.0,31501.0,20369.0,55545.0,72450.0,192904.0,6502.0,2245.0,5574,WAXAHACHIE,1596746.0,45348.0,1767480,0.0,1767480,0.0,0.0,0.0,1268713.0,0.0,1315356,0.0,758944,1136,7416,12,0.0,498767.0,0.0,993876,59132.0,15183,537.0,460063,0.0,0.0,2022-08-31,239694.0,0.0,10.0,13040.0,0.0,0.0,0.0,221560.0,0.0,1000.0,0.0,0.0,0.0,36680.0,239694.0,202014.0,1902921.0,74.087074656743,1868-07-01,13,13,11,DALLAS,0,5574_20250930,DIF,1934-01-01,0.0,1786378,2026072,0,CITIZENS NATIONAL BANK OF TEXAS,FIRST CITIZENS BANCSHARES INC,31164.0,1683851,140166.0,0,0,1657852,25999.0,1013455.0,288537.0,99664,142029.0,0.0,22496.0,0.0,22496.0,0.0,5,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,236424.0,20457.0,OCC,2025-09-30,1105470.0,1724946.0,4,TX,0,0.0,0,83628,0,0,81654,245.0,0.0,0.0,1729.0,1,1722131.0,99664.0,75165
3188,992301.5,1002424.75,138238.0,1007223.0,N,0.0,0.0,1.0,4110.0,13198.0,42064.0,77835.0,53613.0,86272.0,1087.0,2553.0,5575,WEATHERFORD,776783.0,344540.0,877657,0.0,877657,0.0,0.0,0.0,597617.0,0.0,651075,0.0,347658,633,3397,10,0.0,280040.0,0.0,513027,29058.0,14129,438.0,227136,0.0,0.0,2022-08-31,94774.0,0.0,4182.0,5600.0,0.0,0.0,0.0,91585.0,0.0,500.0,0.0,0.0,0.0,8045.0,94774.0,86229.0,891131.0,74.13651161281287,1880-05-15,13,13,11,DALLAS,0,5575_20250930,DIF,1934-01-01,0.0,880845,975619,0,FIRST NATIONAL BANK AND TRUST COMPANY OF WEATHERFORD,FIRST BAIRD BANCSHARES INC,4607.0,523407,69739.0,236,0,490954,32217.0,170283.0,72392.0,100874,110119.0,0.0,19033.0,3763.0,22796.0,0.0,5,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100694.0,0.0,OCC,2025-09-30,1105751.0,0.0,4,TX,0,0.0,0,354250,743,0,337279,16228.0,0.0,0.0,0.0,1,533117.0,100874.0,76086
1521,149189.0,146117.0,54118.0,153560.0,NM,2499.0,2499.0,1.0,0.0,2022.0,6749.0,10928.0,9494.0,12537.0,0.0,387.0,5589,BONHAM,120673.0,44777.0,139415,0.0,139415,0.0,0.0,0.0,94638.0,0.0,115439,0.0,46294,89,396,1,0.0,44777.0,0.0,91677,5054.0,1263,51.0,0,0.0,0.0,2022-08-31,8884.0,0.0,2578.0,496.0,0.0,0.0,0.0,5710.0,0.0,200.0,0.0,0.0,0.0,4100.0,8884.0,4584.0,140011.0,82.67551869597291,1925-04-22,13,13,11,DALLAS,0,5589_20250930,DIF,1934-01-01,1651.0,141436,150320,0,FANNIN BANK,FANNIN BCORP INC,1091.0,78825,10761.0,0,0,74469,4356.0,26102.0,10606.0,16243,15114.0,0.0,3080.0,0.0,3080.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,500.0,500,0,13050.0,1048.0,FDIC,2025-09-30,1137284.0,83409.0,8,TX,1,0.0,0,60590,0,0,50113,10477.0,0.0,0.0,0.0,0,94638.0,16743.0,75418
2858,159221.5,159821.75,62688.0,158509.0,N,0.0,0.0,1.0,0.0,1122.0,5094.0,5026.0,13240.0,13077.0,0.0,238.0,5590,WINNSBORO,102678.0,44723.0,121012,0.0,121012,0.0,0.0,0.0,76289.0,0.0,102724,0.0,37335,76,702,2,0.0,44723.0,0.0,80510,5662.0,2714,99.0,0,0.0,0.0,2022-08-31,32198.0,0.0,168.0,716.0,0.0,0.0,0.0,30226.0,0.0,1022.0,0.0,0.0,0.0,3000.0,32198.0,28176.0,140257.0,84.71313942652625,1893-01-01,13,13,11,DALLAS,0,5590_20250930,DIF,1934-01-01,0.0,125870,158068,0,THE FIRST NATIONAL BANK OF WINNSBORO,ETEX BANCO INC,2520.0,64529,9307.0,0,0,55427,9102.0,12170.0,14562.0,18334,10155.0,0.0,5247.0,2818.0,8065.0,0.0,5,3,0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000,0,34341.0,0.0,OCC,2025-09-30,1102170.0,0.0,4,TX,0,0.0,0,56483,0,0,55616,864.0,0.0,0.0,3.0,0,76289.0,20334.0,75494
2042,370721.0,351097.5,119149.0,380859.0,N,0.0,0.0,1.0,676.0,2784.0,10870.0,16472.0,18755.0,40953.0,0.0,24.0,5595,YOAKUM,308175.0,106204.0,338476,0.0,338476,0.0,0.0,0.0,232272.0,0.0,244258,0.0,158825,258,1078,3,0.0,106204.0,0.0,170566,7418.0,8442,174.0,0,0.0,0.0,2025-06-30,33545.0,0.0,3394.0,3520.0,0.0,6157.0,0.0,24512.0,0.0,1200.0,0.0,0.0,0.0,7357.0,33545.0,24988.0,339657.0,72.07142878218765,1890-01-01,13,13,11,AUSTIN,0,5595_20250930,DIF,1934-01-01,0.0,340518,374063,0,THE YOAKUM NATIONAL BANK,YOAKUM NATIONAL BANCSHARES INC,3002.0,199332,15703.0,0,0,178306,21026.0,81977.0,26820.0,30301,44530.0,0.0,9035.0,0.0,9035.0,0.0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36594.0,0.0,OCC,2025-09-30,2287225.0,0.0,4,TX,1,0.0,0,139144,0,0,135844,3300.0,0.0,0.0,0.0,0,232272.0,30301.0,77995
15876,1594805.0,1559003.0,542190.0,1617402.0,NM,0.0,0.0,1.0,20157.0,13078.0,78201.0,26376.0,150541.0,68531.0,6271.0,4915.0,5598,TROY,1152606.0,482326.0,1407776,0.0,1407776,0.0,0.0,0.0,1089790.0,0.0,612626,0.0,934268,706,1163,4,0.0,317986.0,0.0,460091,27917.0,14124,689.0,797020,0.0,0.0,2023-03-05,185128.0,0.0,7381.0,2831.0,0.0,0.0,0.0,165314.0,0.0,201.0,0.0,0.0,0.0,82357.0,185128.0,102570.0,1503176.0,43.4595636067495,1906-01-01,5,5,6,MONTGOMERY,0,5598_20250930,DIF,1934-01-01,0.0,1423652,1608780,0,TROY BANK & TRUST COMPANY,TRUST NO 3 UNDER WILL CHARLES HENDERSON,15264.0,701744,50222.0,0,0,543693,158051.0,245631.0,88043.0,255170,62678.0,0.0,26671.0,1550.0,28221.0,0.0,5,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198656.0,0.0,FDIC,2025-09-30,1080139.0,0.0,4,AL,0,0.0,0,706033,0,0,482326,223707.0,0.0,0.0,0.0,1,925451.0,255170.0,36081
1135,214090.5,218104.25,80991.0,208724.0,NM,0.0,0.0,1.0,273.0,2775.0,6163.0,9690.0,3381.0,10490.0,0.0,1585.0,5602,PELL CITY,192152.0,46280.0,201969,0.0,201969,0.0,0.0,0.0,155689.0,0.0,155387,0.0,75718,115,694,2,0.0,46280.0,0.0,121616,9475.0,4521,221.0,0,0.0,0.0,2023-08-31,9050.0,0.0,2094.0,0.0,0.0,0.0,0.0,6657.0,38.0,41.0,0.0,0.0,0.0,6013.0,9050.0,2996.0,188455.0,76.71575766851478,1903-01-01,5,5,6,SHELBY,0,5602_20250930,DIF,1934-01-01,0.0,203104,212154,0,UNION STATE BANK,UNION BANCSHARES INC,261.0,81162,13908.0,0,0,75436,5726.0,20804.0,26001.0,9817,10633.0,0.0,12570.0,2326.0,14896.0,0.0,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18439.0,1102.0,FDIC,2025-09-30,1085358.0,133181.0,4,AL,0,0.0,0,120807,0,0,85227,35580.0,0.0,0.0,0.0,0,155689.0,9817.0,35125
134,47771.5,46602.25,8965.0,49833.0,NM,0.0,0.0,1.0,0.0,126.0,319.0,1543.0,3092.0,3801.0,0.0,0.0,5605,BREWTON,35715.0,14318.0,39126,0.0,39126,0.0,0.0,0.0,24808.0,0.0,33126,0.0,11785,23,0,0,0.0,14318.0,0.0,27105,1599.0,270,12.0,0,0.0,0.0,2022-06-30,8822.0,0.0,670.0,0.0,0.0,0.0,0.0,8016.0,0.0,123.0,0.0,0.0,0.0,425.0,8822.0,8274.0,44510.0,84.58925972268328,1889-08-01,5,5,6,MONTGOMERY,0,5605_20250930,DIF,1934-01-01,270.0,39260,48082,0,BANK OF BREWTON,REPTON SUPPLY CO INC,136.0,16375,1706.0,0,0,16162,213.0,0.0,7494.0,3411,3765.0,0.0,0.0,171.0,171.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10154.0,0.0,FDIC,2025-09-30,1079236.0,0.0,7,AL,0,0.0,0,22751,0,0,16839,5912.0,0.0,0.0,0.0,0,24808.0,3411.0,36426
10980,1434013.5,1422381.25,29892.0,1409576.0,SM,40500.0,1392.0,1.0,23290.0,12164.0,54221.0,93057.0,128199.0,250993.0,7000.0,111.0,5615,DANVILLE,1008182.0,13786.0,1222284,0.0,1222284,0.0,0.0,0.0,1070016.0,0.0,734027,0.0,475320,652,5545,18,0.0,152268.0,0.0,709104,33851.0,34922,955.0,490864,0.0,0.0,2023-03-15,193230.0,0.0,328.0,9100.0,0.0,0.0,0.0,178984.0,0.0,0.0,0.0,0.0,0.0,85877.0,193230.0,107353.0,1340731.0,59.92590361101519,1930-10-07,13,13,8,LITTLE ROCK,0,5615_20250930,DIF,1934-01-01,0.0,1260014,1453244,0,CHAMBERS BANK,CHAMBERS BANCSHARES INC,23017.0,1190531,136828.0,1396,0,1021730,167405.0,195473.0,426024.0,212710,219497.0,0.0,33301.0,0.0,33301.0,0.0,5,27,0,0.0,0.0,0.0,26750.0,0.0,0.0,0.0,0.0,0.0,26750.0,0.0,26750,0,187841.0,13423.0,FED,2025-09-30,1141487.0,1233067.0,4,AR,0,0.0,0,31754,0,0,26129,5625.0,0.0,0.0,0.0,0,1208499.0,212710.0,72833
358,76205.5,70478.75,2427.0,78679.0,NM,0.0,0.0,1.0,0.0,978.0,2998.0,8211.0,9710.0,26888.0,0.0,0.0,5619,BRADLEY,56888.0,11154.0,69596,0.0,69596,0.0,0.0,0.0,58449.0,0.0,61869,0.0,17388,38,0,0,16696.0,11147.0,0.0,50918,1871.0,1451,37.0,0,0.0,0.0,2022-08-31,8843.0,0.0,-1.0,108.0,0.0,0.0,0.0,8660.0,-9.0,100.0,0.0,0.0,0.0,6073.0,8843.0,2670.0,73646.0,88.69217426208122,1933-01-01,13,13,8,LITTLE ROCK,0,5619_20250930,DIF,1934-01-01,0.0,69954,78797,0,COMMUNITY STATE BANK,POWER BANCSHARES INC,300.0,55487,7337.0,0,0,54799,688.0,5460.0,1243.0,12708,28739.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8478.0,0.0,FDIC,2025-09-30,5813513.0,0.0,4,AR,0,0.0,0,14110,0,0,13829,281.0,0.0,0.0,0.0,0,58443.0,12708.0,71826
1106,256518.5,249648.75,81285.0,256272.0,NM,1656.0,0.0,1.0,5166.0,9976.0,19016.0,12713.0,23779.0,31814.0,1656.0,2664.0,5623,SMACKOVER,156239.0,43431.0,205856,0.0,205856,0.0,0.0,0.0,162425.0,0.0,150293,0.0,89504,139,2426,3,0.0,43431.0,0.0,105257,8210.0,9536,289.0,0,0.0,0.0,2022-08-31,24993.0,0.0,957.0,450.0,0.0,0.0,0.0,22866.0,-110.0,1000.0,0.0,0.0,0.0,2500.0,24993.0,21493.0,247715.0,72.70260203267173,1928-04-18,13,13,8,LITTLE ROCK,0,5623_20250930,DIF,1934-01-01,0.0,231962,256955,0,SMACKOVER STATE BANK,SMACKOVER BANCSHARES INC,1730.0,142641,31677.0,0,0,127823,14818.0,13594.0,22263.0,49617,25490.0,0.0,0.0,0.0,0.0,0.0,5,4,0,10000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,25000,0,26987.0,0.0,FDIC,2025-09-30,1098264.0,0.0,4,AR,0,0.0,0,63214,0,0,53214,10000.0,0.0,0.0,0.0,1,162424.0,49622.0,71762
857,242589.5,239421.25,36651.0,246664.0,NM,3006.0,3006.0,1.0,5042.0,7155.0,21700.0,20373.0,36401.0,34939.0,0.0,109.0,5624,STAMPS,152369.0,43845.0,218518,0.0,218518,0.0,0.0,0.0,192459.0,0.0,158378,0.0,101971,166,267,1,16083.0,26059.0,0.0,112884,5199.0,3743,95.0,0,0.0,0.0,2022-08-31,23880.0,0.0,490.0,0.0,0.0,0.0,0.0,21977.0,0.0,250.0,0.0,0.0,0.0,7547.0,23880.0,16083.0,233840.0,72.36299836429596,1903-01-01,13,13,8,LITTLE ROCK,0,5624_20250930,DIF,1934-01-01,0.0,222375,246255,0,BODCAW BANK,BODCAW BANCSHARES INC,1413.0,167781,15537.0,0,0,143333,24448.0,27745.0,14317.0,63143,47039.0,0.0,0.0,0.0,0.0,0.0,5,3,0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000,0,25108.0,0.0,FDIC,2025-09-30,2712781.0,0.0,4,AR,0,0.0,0,50737,0,0,48230,2507.0,0.0,0.0,0.0,0,174673.0,66143.0,71860
130,118103.0,115224.0,17555.0,119967.0,NM,5083.0,5083.0,1.0,397.0,2028.0,4963.0,10831.0,8513.0,13087.0,0.0,0.0,5632,SCRANTON,81003.0,24231.0,99959,0.0,99959,0.0,0.0,0.0,75728.0,0.0,72723,0.0,37015,40,1039,3,0.0,24231.0,0.0,58767,3717.0,3206,87.0,0,0.0,0.0,2022-08-31,19048.0,0.0,780.0,180.0,0.0,0.0,0.0,17563.0,0.0,100.0,0.0,0.0,0.0,500.0,19048.0,18448.0,113310.0,72.70337009007568,1926-04-04,13,13,8,LITTLE ROCK,0,5632_20250930,DIF,1934-01-01,0.0,100089,119137,0,LOGAN COUNTY BANK,Unknown,885.0,66352,13306.0,5083,0,41877,19392.0,16417.0,10115.0,13873,12640.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19947.0,782.0,FDIC,2025-09-30,0.0,67195.0,8,AR,0,0.0,0,33607,671,0,29510,3426.0,0.0,0.0,0.0,0,75728.0,13873.0,72863
24742,8308296.0,8162281.75,3578676.0,8543377.0,SM,0.0,0.0,1.0,7899.0,19215.0,388953.0,327418.0,415631.0,382517.0,0.0,170.0,5633,SEARCY,5908631.0,259848.0,6721114,0.0,6721114,0.0,0.0,0.0,5324437.0,0.0,3739541,0.0,3825085,3386,16626,41,0.0,1396677.0,0.0,2799274,201472.0,83517,2685.0,2984962,0.0,0.0,2022-08-31,1120037.0,0.0,54251.0,0.0,0.0,0.0,0.0,956142.0,0.0,600.0,0.0,0.0,0.0,91507.0,1120037.0,1027930.0,8060627.0,55.6106674351993,1932-02-06,13,13,8,LITTLE ROCK,389393,5633_20250930,DIF,1934-01-01,99973.0,7340332,8460369,0,FIRST SECURITY BANK,FIRST SECURITY BCORP,109643.0,4904191,350853.0,0,0,3797290,1106901.0,2905428.0,456960.0,812483,378467.0,0.0,0.0,0.0,0.0,0.0,5,80,0,0.0,0.0,0.0,5083.0,0.0,0.0,0.0,0.0,0.0,5083.0,0.0,5083,0,1309295.0,79937.0,FED,2025-09-30,1096505.0,6362015.0,4,AR,0,200000.0,0,1816922,0,0,1538712,278210.0,0.0,0.0,0.0,1,6461265.0,1201876.0,72143
213,122889.0,120958.25,28067.0,121308.0,SM,0.0,0.0,1.0,1984.0,1951.0,1398.0,8521.0,6674.0,16627.0,0.0,0.0,5634,STAR CITY,96270.0,29694.0,106326,0.0,106326,0.0,0.0,0.0,76633.0,0.0,83050,0.0,35874,52,661,2,0.0,29693.0,0.0,66521,4903.0,3029,82.0,0,0.0,0.0,2022-08-31,15941.0,0.0,826.0,0.0,0.0,0.0,0.0,13276.0,0.0,150.0,0.0,0.0,0.0,600.0,15941.0,15191.0,114137.0,78.28627986991563,1925-04-07,13,13,8,LITTLE ROCK,0,5634_20250930,DIF,1934-01-01,0.0,106893,122834,0,CONNECT BANK,STAR CITY BANCSHARES INC,1838.0,62159,14182.0,0,0,57789,4370.0,16168.0,8834.0,10056,12918.0,0.0,1992.0,0.0,1992.0,0.0,5,5,0,0.0,0.0,354.0,0.0,354.0,0.0,0.0,0.0,0.0,354.0,0.0,354,0,19789.0,0.0,FED,2025-09-30,1131723.0,0.0,4,AR,1,0.0,0,44168,20,0,35498,8650.0,0.0,0.0,0.0,0,76633.0,10056.0,71667
8313,602090.5,603765.25,77680.0,600341.0,SM,1.0,1.0,1.0,757.0,1631.0,45752.0,68446.0,36637.0,32243.0,0.0,623.0,5635,EUREKA SPRINGS,389787.0,161962.0,472934,0.0,472934,0.0,0.0,0.0,406459.0,0.0,365083,0.0,178614,283,2725,7,0.0,66475.0,0.0,282321,20905.0,10262,398.0,0,0.0,0.0,2023-08-09,69821.0,0.0,0.0,4696.0,0.0,0.0,0.0,64252.0,0.0,0.0,0.0,0.0,0.0,12715.0,69821.0,57106.0,554895.0,77.0344065057119,1912-05-01,13,13,8,LITTLE ROCK,0,5635_20250930,DIF,1934-01-01,0.0,540532,610353,0,CS BANK,EUREKA BANCSHARES INC,10264.0,310972,46376.0,731,0,242324,67917.0,85952.0,38929.0,83146,56569.0,0.0,6885.0,0.0,6885.0,0.0,5,7,0,30001.0,118.0,8680.0,20486.0,0.0,0.0,0.0,0.0,0.0,59285.0,0.0,59285,0,69821.0,0.0,FED,2025-09-30,2941769.0,0.0,4,AR,1,0.0,0,161962,0,0,134303,27659.0,0.0,0.0,0.0,0,310972.0,113147.0,72632
14165,1424003.5,1398179.0,721547.0,1499048.0,NM,12977.0,12977.0,1.0,1070.0,4231.0,13581.0,25612.0,30831.0,44059.0,0.0,706.0,5673,FROSTPROOF,1318478.0,633607.0,1376937,0.0,1376937,0.0,0.0,0.0,954176.0,0.0,940033,0.0,573379,712,1615,4,0.0,422761.0,0.0,798019,32378.0,4121,179.0,437102,0.0,0.0,2022-08-31,50160.0,0.0,19244.0,4412.0,0.0,0.0,0.0,24208.0,0.0,1079.0,0.0,0.0,0.0,62902.0,50160.0,-13821.0,1401049.0,68.2600471268249,1920-05-13,5,5,6,TAMPA,12929,5673_20250930,DIF,1934-01-01,0.0,1404031,1454191,0,CITIZENS BANK AND TRUST,CITIZENS BANKING CORP,11120.0,629025,32146.0,1486,0,551037,76502.0,395371.0,113564.0,45482,42462.0,0.0,16424.0,5507.0,21931.0,0.0,5,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114808.0,9760.0,FDIC,2025-09-30,3200874.0,940060.0,4,FL,1,0.0,0,747912,2973,0,599234,145705.0,0.0,0.0,0.0,1,743330.0,58411.0,33843
1910,980856.5,969735.5,419330.0,995178.0,NM,0.0,0.0,1.0,0.0,5605.0,51778.0,69296.0,36912.0,37621.0,1651.0,1986.0,5676,INVERNESS,842464.0,283970.0,932805,0.0,932805,0.0,0.0,0.0,655115.0,0.0,664115,0.0,410374,566,1281,4,0.0,277690.0,0.0,511626,30889.0,9988,474.0,0,0.0,0.0,2022-08-31,36052.0,0.0,7078.0,7500.0,0.0,0.0,0.0,21872.0,0.0,1440.0,0.0,0.0,0.0,24096.0,36052.0,10516.0,955613.0,71.16000728620871,1926-07-01,5,5,6,TAMPA,0,5676_20250930,DIF,1934-01-01,0.0,934715,970767,0,BRANNEN BANK,BRANNEN BANKS OF FLORIDA INC,14603.0,544648,54443.0,0,0,525310,19338.0,187522.0,152277.0,90341,60065.0,0.0,0.0,0.0,0.0,0.0,5,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60542.0,4205.0,FDIC,2025-09-30,1082375.0,401845.0,5,FL,1,0.0,0,388157,0,0,351234,36923.0,0.0,0.0,0.0,0,648835.0,90341.0,34450
3331,606516.5,605068.25,134225.0,608168.0,NM,0.0,0.0,1.0,589.0,4326.0,0.0,15284.0,9218.0,14193.0,0.0,1144.0,5685,DARIEN,518212.0,150702.0,528019,0.0,528019,0.0,0.0,0.0,376576.0,0.0,439057,0.0,158641,278,321,1,0.0,151443.0,0.0,363409,20640.0,5898,411.0,0,0.0,0.0,2022-08-31,72616.0,0.0,3002.0,3967.0,0.0,0.0,0.0,65950.0,0.0,2500.0,94.0,0.0,0.0,36816.0,72616.0,33300.0,565895.0,83.11239160352018,1889-01-01,5,5,6,ALBANY GA,0,5685_20250930,DIF,1934-01-01,0.0,531350,603966,0,SOUTHEASTERN BANK,SOUTHEASTERN BANKING CORP,7537.0,240942,16497.0,1234,0,216764,22944.0,95383.0,100806.0,9807,18450.0,0.0,13244.0,0.0,13244.0,0.0,5,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79859.0,0.0,FDIC,2025-09-30,1082058.0,0.0,4,GA,0,0.0,0,287076,0,0,253479,33597.0,0.0,0.0,0.0,1,377316.0,9807.0,31305
